Format,Mode,File,Encryption_Time,Decryption_Time
Base64,CBC,16MB.txt,454.118,329.995
Base64,CBC,16MB.txt,455.855,332.041
Base64,CBC,16MB.txt,458.854,330.126
Base64,CBC,16MB.txt,458.141,331.614
Base64,CBC,16MB.txt,457.638,334.223
Base64,CBC,16MB.txt,452.267,331.923
Base64,CBC,16MB.txt,457.744,330.45
Base64,CBC,16MB.txt,458.035,330.307
Base64,CBC,16MB.txt,464.02,330.609
Base64,CBC,16MB.txt,480.819,332.025
Base64,CBC,16MB.txt,455.834,334.042
Base64,CBC,16MB.txt,462.079,335.719
Base64,CBC,16MB.txt,458.559,331.862
Base64,CBC,16MB.txt,464.424,336.297
Base64,CBC,16MB.txt,462.491,336.49
Base64,CBC,16MB.txt,458.651,330.513
Base64,CBC,16MB.txt,465.222,331.621
Base64,CBC,16MB.txt,451.672,331.136
Base64,CBC,16MB.txt,455.518,331.117
Base64,CBC,16MB.txt,454.348,329.657
Base64,CBC,16MB.txt,456.613,329.894
Base64,CBC,16MB.txt,462.164,332.412
Base64,CBC,16MB.txt,459.156,330.943
Base64,CBC,16MB.txt,457.878,329.794
Base64,CBC,16MB.txt,457.918,331.931
Base64,CBC,16MB.txt,458.488,330.933
Base64,CBC,16MB.txt,458.222,331.744
Base64,CBC,16MB.txt,453.217,331.099
Base64,CBC,16MB.txt,453.625,332.036
Base64,CBC,16MB.txt,452.606,331.441
Base64,CBC,16MB.txt,454.172,330.975
Base64,CBC,16MB.txt,458.23,331.199
Base64,CBC,16MB.txt,452.967,330.091
Base64,CBC,16MB.txt,455.179,330.272
Base64,CBC,16MB.txt,452.268,331.265
Base64,CBC,16MB.txt,468.985,350.374
Base64,CBC,16MB.txt,454.468,329.784
Base64,CBC,16MB.txt,454.431,331.23
Base64,CBC,16MB.txt,454.336,331.431
Base64,CBC,16MB.txt,455.276,331.242
Base64,CBC,16MB.txt,454.077,330.691
Base64,CBC,16MB.txt,453.841,331.218
Base64,CBC,16MB.txt,456.23,348.257
Base64,CBC,16MB.txt,454.439,331.125
Base64,CBC,16MB.txt,453.072,332.559
Base64,CBC,16MB.txt,456.429,330.517
Base64,CBC,16MB.txt,458.506,330.662
Base64,CBC,16MB.txt,453.636,331.221
Base64,CBC,16MB.txt,460.081,330.529
Base64,CBC,16MB.txt,452.383,329.792
Base64,CBC,16MB.txt,452.142,332.284
Base64,CBC,16MB.txt,459.566,335.728
Base64,CBC,16MB.txt,478.083,329.58
Base64,CBC,16MB.txt,455.288,330.971
Base64,CBC,16MB.txt,550.91,332.314
Base64,CBC,16MB.txt,465.322,331.306
Base64,CBC,16MB.txt,454.354,331.99
Base64,CBC,16MB.txt,452.981,337.433
Base64,CBC,16MB.txt,455.575,337.604
Base64,CBC,16MB.txt,456.186,335.677
Base64,CBC,16MB.txt,461.816,330.671
Base64,CBC,16MB.txt,455.555,332.631
Base64,CBC,16MB.txt,467.916,330.295
Base64,CBC,16MB.txt,455.97,330.711
Base64,CBC,16MB.txt,460.321,329.301
Base64,CBC,16MB.txt,454.022,329.847
Base64,CBC,16MB.txt,458.823,327.64
Base64,CBC,16MB.txt,453.512,332.203
Base64,CBC,16MB.txt,466.256,331.385
Base64,CBC,16MB.txt,454.281,330.948
Base64,CBC,16MB.txt,460.823,329.722
Base64,CBC,16MB.txt,454.745,331.053
Base64,CBC,16MB.txt,459.109,333.675
Base64,CBC,16MB.txt,456.37,332.953
Base64,CBC,16MB.txt,459.187,334.071
Base64,CBC,16MB.txt,478.674,332.565
Base64,CBC,16MB.txt,459.278,336.41
Base64,CBC,16MB.txt,458.542,330.39
Base64,CBC,16MB.txt,459.112,334.076
Base64,CBC,16MB.txt,459.401,332.684
Base64,CBC,16MB.txt,456.984,334.617
Base64,CBC,16MB.txt,458.009,328.677
Base64,CBC,16MB.txt,454.279,330.111
Base64,CBC,16MB.txt,451.822,330.913
Base64,CBC,16MB.txt,452.371,332.176
Base64,CBC,16MB.txt,455.706,330.811
Base64,CBC,16MB.txt,452.59,332.813
Base64,CBC,16MB.txt,451.503,330.641
Base64,CBC,16MB.txt,453.166,331.723
Base64,CBC,16MB.txt,458.269,329.215
Base64,CBC,16MB.txt,452.041,330.139
Base64,CBC,16MB.txt,460.715,331.28
Base64,CBC,16MB.txt,458.068,330.951
Base64,CBC,16MB.txt,463.127,330.691
Base64,CBC,16MB.txt,458.369,333.158
Base64,CBC,16MB.txt,459.416,378.319
Base64,CBC,16MB.txt,460.304,330.999
Base64,CBC,16MB.txt,455.76,347.313
Base64,CBC,16MB.txt,460.13,337.338
Base64,CBC,16MB.txt,482.071,329.967
Base64,CBC,16MB.txt,459.087,329.283
Base64,CBC,16MB.txt,460.118,330.073
Base64,CBC,8MB.txt,233.294,169.54
Base64,CBC,8MB.txt,227.206,165.863
Base64,CBC,8MB.txt,229.199,164.44
Base64,CBC,8MB.txt,229.199,165.391
Base64,CBC,8MB.txt,231.279,165.365
Base64,CBC,8MB.txt,226.322,169.14
Base64,CBC,8MB.txt,226.063,164.51
Base64,CBC,8MB.txt,225.694,163.825
Base64,CBC,8MB.txt,228.368,165.169
Base64,CBC,8MB.txt,226.375,165.675
Base64,CBC,8MB.txt,229.063,164.871
Base64,CBC,8MB.txt,226.067,164.226
Base64,CBC,8MB.txt,230.385,165.113
Base64,CBC,8MB.txt,226.073,164.928
Base64,CBC,8MB.txt,228.513,164.474
Base64,CBC,8MB.txt,227.354,164.693
Base64,CBC,8MB.txt,229.355,164.703
Base64,CBC,8MB.txt,228.306,165.404
Base64,CBC,8MB.txt,227.111,165.07
Base64,CBC,8MB.txt,228.942,165.088
Base64,CBC,8MB.txt,227.334,163.95
Base64,CBC,8MB.txt,227.149,166.007
Base64,CBC,8MB.txt,227.067,165.436
Base64,CBC,8MB.txt,229.625,166.072
Base64,CBC,8MB.txt,227.441,164.585
Base64,CBC,8MB.txt,230.453,169.84
Base64,CBC,8MB.txt,225.918,165.433
Base64,CBC,8MB.txt,229.322,164.562
Base64,CBC,8MB.txt,225.793,165.039
Base64,CBC,8MB.txt,230.205,165.184
Base64,CBC,8MB.txt,226.749,165.948
Base64,CBC,8MB.txt,239.375,164.522
Base64,CBC,8MB.txt,226.488,165.088
Base64,CBC,8MB.txt,226.586,165.399
Base64,CBC,8MB.txt,231.329,164.424
Base64,CBC,8MB.txt,231.679,164.934
Base64,CBC,8MB.txt,225.69,164.181
Base64,CBC,8MB.txt,225.748,189.534
Base64,CBC,8MB.txt,236.251,165.54
Base64,CBC,8MB.txt,226.62,164.469
Base64,CBC,8MB.txt,229.649,165.137
Base64,CBC,8MB.txt,229.429,164.948
Base64,CBC,8MB.txt,226.705,165.355
Base64,CBC,8MB.txt,228.014,163.843
Base64,CBC,8MB.txt,225.943,165.138
Base64,CBC,8MB.txt,228.959,164.954
Base64,CBC,8MB.txt,230.16,178.192
Base64,CBC,8MB.txt,237.841,166.125
Base64,CBC,8MB.txt,275.177,166.405
Base64,CBC,8MB.txt,226.265,164.728
Base64,CBC,8MB.txt,230.372,165.143
Base64,CBC,8MB.txt,225.81,165.321
Base64,CBC,8MB.txt,226.32,165.737
Base64,CBC,8MB.txt,226.21,164.672
Base64,CBC,8MB.txt,226.321,164.673
Base64,CBC,8MB.txt,226.999,169.103
Base64,CBC,8MB.txt,230.215,165.725
Base64,CBC,8MB.txt,226.924,165.3
Base64,CBC,8MB.txt,229.99,165.343
Base64,CBC,8MB.txt,227.263,164.189
Base64,CBC,8MB.txt,229.378,165.497
Base64,CBC,8MB.txt,225.724,165.055
Base64,CBC,8MB.txt,225.64,168.023
Base64,CBC,8MB.txt,228.602,165.224
Base64,CBC,8MB.txt,233.171,165.051
Base64,CBC,8MB.txt,229.346,168.344
Base64,CBC,8MB.txt,226.327,164.689
Base64,CBC,8MB.txt,231.182,165.277
Base64,CBC,8MB.txt,226.249,165.706
Base64,CBC,8MB.txt,226.792,166.447
Base64,CBC,8MB.txt,251.431,164.476
Base64,CBC,8MB.txt,226.436,164.768
Base64,CBC,8MB.txt,227.086,164.532
Base64,CBC,8MB.txt,229.094,169.013
Base64,CBC,8MB.txt,228.772,163.592
Base64,CBC,8MB.txt,227.282,164.326
Base64,CBC,8MB.txt,226.476,166.363
Base64,CBC,8MB.txt,229.883,165.114
Base64,CBC,8MB.txt,229.912,166.387
Base64,CBC,8MB.txt,226.491,189.729
Base64,CBC,8MB.txt,234.593,165.191
Base64,CBC,8MB.txt,226.164,166.127
Base64,CBC,8MB.txt,233.386,165.127
Base64,CBC,8MB.txt,226.208,164.005
Base64,CBC,8MB.txt,228.898,165.117
Base64,CBC,8MB.txt,228.278,169.191
Base64,CBC,8MB.txt,230.753,165.069
Base64,CBC,8MB.txt,226.753,165.51
Base64,CBC,8MB.txt,250.201,169.367
Base64,CBC,8MB.txt,229.87,166.417
Base64,CBC,8MB.txt,226.892,166.052
Base64,CBC,8MB.txt,226.361,165.589
Base64,CBC,8MB.txt,227.402,164.064
Base64,CBC,8MB.txt,228.541,169.097
Base64,CBC,8MB.txt,229.575,165.572
Base64,CBC,8MB.txt,231.754,164.459
Base64,CBC,8MB.txt,226.695,168.29
Base64,CBC,8MB.txt,228.868,164.936
Base64,CBC,8MB.txt,239.15,165.891
Base64,CBC,8MB.txt,228.671,177.773
Base64,CBC,8MB.txt,268.763,173.499
Base64,CBC,8MB.txt,235.418,165.33
Base64,CBC,8MB.txt,229.664,167.484
Base64,CBC,8MB.txt,225.98,165.312
Base64,CBC,8MB.txt,228.477,165.776
Base64,CBC,8MB.txt,227.423,169.918
Base64,CBC,8MB.txt,226.53,166.621
Base64,CBC,8MB.txt,231.882,188.635
Base64,CBC,8MB.txt,230.065,165.664
Base64,CBC,8MB.txt,226.268,164.427
Base64,CBC,8MB.txt,228.127,165.383
Base64,CBC,8MB.txt,227.742,165.152
Base64,CFB,1KB.txt,0.71,1.227
Base64,CFB,1KB.txt,0.494,0.258
Base64,CFB,1KB.txt,0.248,0.248
Base64,CFB,1KB.txt,0.262,0.226
Base64,CFB,1KB.txt,0.25,0.239
Base64,CFB,1KB.txt,0.269,0.239
Base64,CFB,1KB.txt,0.246,0.235
Base64,CFB,1KB.txt,0.257,0.238
Base64,CFB,1KB.txt,0.246,0.246
Base64,CFB,1KB.txt,0.264,0.244
Base64,CFB,1KB.txt,0.253,0.235
Base64,CFB,1KB.txt,0.25,0.232
Base64,CFB,1KB.txt,0.26,0.232
Base64,CFB,1KB.txt,0.243,0.239
Base64,CFB,1KB.txt,0.239,0.235
Base64,CFB,1KB.txt,0.256,0.237
Base64,CFB,1KB.txt,0.634,0.241
Base64,CFB,1KB.txt,0.582,0.236
Base64,CFB,1KB.txt,0.253,0.258
Base64,CFB,1KB.txt,0.252,0.233
Base64,CFB,1KB.txt,0.304,0.248
Base64,CFB,1KB.txt,0.292,0.276
Base64,CFB,1KB.txt,0.265,0.281
Base64,CFB,1KB.txt,0.275,0.241
Base64,CFB,1KB.txt,0.242,0.242
Base64,CFB,1KB.txt,0.248,0.237
Base64,CFB,1KB.txt,0.258,0.235
Base64,CFB,1KB.txt,0.263,0.241
Base64,CFB,1KB.txt,0.251,0.973
Base64,CFB,1KB.txt,0.255,0.263
Base64,CFB,1KB.txt,0.257,0.233
Base64,CFB,1KB.txt,0.258,0.277
Base64,CFB,1KB.txt,0.252,0.234
Base64,CFB,1KB.txt,0.247,0.252
Base64,CFB,1KB.txt,0.244,0.266
Base64,CFB,1KB.txt,0.245,0.225
Base64,CFB,1KB.txt,0.259,0.255
Base64,CFB,1KB.txt,0.257,0.231
Base64,CFB,1KB.txt,0.339,0.263
Base64,CFB,1KB.txt,0.271,0.281
Base64,CFB,1KB.txt,0.264,0.236
Base64,CFB,1KB.txt,0.254,0.258
Base64,CFB,1KB.txt,0.251,0.241
Base64,CFB,1KB.txt,0.25,0.227
Base64,CFB,1KB.txt,0.256,0.233
Base64,CFB,1KB.txt,0.254,0.262
Base64,CFB,1KB.txt,0.254,0.231
Base64,CFB,1KB.txt,0.265,0.236
Base64,CFB,1KB.txt,0.283,0.259
Base64,CFB,1KB.txt,0.252,0.798
Base64,CFB,1KB.txt,0.269,0.255
Base64,CFB,1KB.txt,0.248,0.235
Base64,CFB,1KB.txt,0.269,0.255
Base64,CFB,1KB.txt,0.265,0.24
Base64,CFB,1KB.txt,0.259,0.263
Base64,CFB,1KB.txt,0.276,0.263
Base64,CFB,1KB.txt,0.27,0.244
Base64,CFB,1KB.txt,0.27,0.242
Base64,CFB,1KB.txt,0.249,0.232
Base64,CFB,1KB.txt,0.254,0.24
Base64,CFB,1KB.txt,0.247,0.253
Base64,CFB,1KB.txt,0.243,0.229
Base64,CFB,1KB.txt,0.249,0.229
Base64,CFB,1KB.txt,0.242,0.254
Base64,CFB,1KB.txt,0.258,0.24
Base64,CFB,1KB.txt,0.261,0.224
Base64,CFB,1KB.txt,0.246,0.25
Base64,CFB,1KB.txt,0.25,0.221
Base64,CFB,1KB.txt,0.254,0.244
Base64,CFB,1KB.txt,0.251,0.253
Base64,CFB,1KB.txt,0.276,0.231
Base64,CFB,1KB.txt,0.26,0.248
Base64,CFB,1KB.txt,0.243,0.255
Base64,CFB,1KB.txt,0.262,0.226
Base64,CFB,1KB.txt,0.25,0.244
Base64,CFB,1KB.txt,0.245,0.243
Base64,CFB,1KB.txt,0.259,0.254
Base64,CFB,1KB.txt,0.243,0.242
Base64,CFB,1KB.txt,0.25,0.236
Base64,CFB,1KB.txt,0.241,0.244
Base64,CFB,1KB.txt,0.245,0.235
Base64,CFB,1KB.txt,0.248,0.244
Base64,CFB,1KB.txt,0.256,0.257
Base64,CFB,1KB.txt,0.24,0.23
Base64,CFB,1KB.txt,0.261,0.238
Base64,CFB,1KB.txt,0.235,0.224
Base64,CFB,1KB.txt,0.24,0.231
Base64,CFB,1KB.txt,0.254,0.246
Base64,CFB,1KB.txt,0.261,0.25
Base64,CFB,1KB.txt,0.254,0.247
Base64,CFB,1KB.txt,0.255,0.259
Base64,CFB,1KB.txt,0.269,0.24
Base64,CFB,1KB.txt,0.273,0.223
Base64,CFB,1KB.txt,0.239,0.236
Base64,CFB,1KB.txt,0.264,0.24
Base64,CFB,1KB.txt,0.245,0.234
Base64,CFB,1KB.txt,0.243,0.231
Base64,CFB,1KB.txt,0.248,0.241
Base64,CFB,1KB.txt,0.252,0.23
Base64,CFB,1KB.txt,0.263,0.235
Base64,CFB,1KB.txt,0.237,0.224
Base64,CFB,1KB.txt,0.228,0.231
Base64,CFB,1KB.txt,0.252,0.217
Base64,CFB,1KB.txt,0.242,0.91
Base64,CFB,1KB.txt,0.273,0.237
Base64,CFB,1KB.txt,0.257,0.249
Base64,CFB,1KB.txt,0.247,0.229
Base64,CFB,1KB.txt,0.25,0.245
Base64,CFB,1KB.txt,0.243,0.243
Base64,CFB,1KB.txt,0.258,0.243
Base64,CFB,1KB.txt,0.266,0.226
Base64,CFB,1KB.txt,0.278,0.256
Base64,CFB,1MB.txt,29.584,22.182
Base64,CFB,1MB.txt,28.166,20.545
Base64,CFB,1MB.txt,28.014,21.468
Base64,CFB,1MB.txt,28.128,21.736
Base64,CFB,1MB.txt,28.132,21.714
Base64,CFB,1MB.txt,30.342,21.635
Base64,CFB,1MB.txt,28.783,20.955
Base64,CFB,1MB.txt,28.718,21.245
Base64,CFB,1MB.txt,28.179,20.839
Base64,CFB,1MB.txt,28.064,20.848
Base64,CFB,1MB.txt,28.647,20.499
Base64,CFB,1MB.txt,28.405,20.814
Base64,CFB,1MB.txt,30.614,20.669
Base64,CFB,1MB.txt,28.03,20.774
Base64,CFB,1MB.txt,28.211,21.133
Base64,CFB,1MB.txt,28.195,20.556
Base64,CFB,1MB.txt,28.112,20.887
Base64,CFB,1MB.txt,27.859,20.578
Base64,CFB,1MB.txt,27.886,20.83
Base64,CFB,1MB.txt,27.829,20.516
Base64,CFB,1MB.txt,27.926,20.895
Base64,CFB,1MB.txt,28.319,20.797
Base64,CFB,1MB.txt,28.493,20.565
Base64,CFB,1MB.txt,30.188,20.889
Base64,CFB,1MB.txt,27.866,20.553
Base64,CFB,1MB.txt,28.192,20.881
Base64,CFB,1MB.txt,28.766,21.008
Base64,CFB,1MB.txt,27.833,20.507
Base64,CFB,1MB.txt,27.812,20.863
Base64,CFB,1MB.txt,27.926,20.571
Base64,CFB,1MB.txt,27.816,44.287
Base64,CFB,1MB.txt,27.952,20.559
Base64,CFB,1MB.txt,27.836,20.821
Base64,CFB,1MB.txt,28.235,20.906
Base64,CFB,1MB.txt,28.474,20.992
Base64,CFB,1MB.txt,29.222,21.427
Base64,CFB,1MB.txt,29.453,21.246
Base64,CFB,1MB.txt,28.927,21.611
Base64,CFB,1MB.txt,29.085,21.049
Base64,CFB,1MB.txt,28.238,20.639
Base64,CFB,1MB.txt,27.943,20.531
Base64,CFB,1MB.txt,28.274,20.504
Base64,CFB,1MB.txt,27.89,20.758
Base64,CFB,1MB.txt,27.925,20.534
Base64,CFB,1MB.txt,28.076,20.971
Base64,CFB,1MB.txt,28.105,20.8
Base64,CFB,1MB.txt,27.908,20.573
Base64,CFB,1MB.txt,28.649,21.668
Base64,CFB,1MB.txt,28.086,20.942
Base64,CFB,1MB.txt,28.067,21.395
Base64,CFB,1MB.txt,28.761,21.308
Base64,CFB,1MB.txt,28.771,21.282
Base64,CFB,1MB.txt,29.091,21.205
Base64,CFB,1MB.txt,28.262,20.647
Base64,CFB,1MB.txt,27.939,20.533
Base64,CFB,1MB.txt,27.993,20.654
Base64,CFB,1MB.txt,27.89,21.176
Base64,CFB,1MB.txt,28.133,20.813
Base64,CFB,1MB.txt,28.03,21.482
Base64,CFB,1MB.txt,28.12,20.494
Base64,CFB,1MB.txt,27.984,20.647
Base64,CFB,1MB.txt,28.016,20.55
Base64,CFB,1MB.txt,27.992,20.832
Base64,CFB,1MB.txt,28.036,20.829
Base64,CFB,1MB.txt,28.19,20.506
Base64,CFB,1MB.txt,28.024,20.81
Base64,CFB,1MB.txt,29.717,20.958
Base64,CFB,1MB.txt,27.965,20.843
Base64,CFB,1MB.txt,28.189,21.014
Base64,CFB,1MB.txt,28.055,20.886
Base64,CFB,1MB.txt,28.181,20.905
Base64,CFB,1MB.txt,28.092,20.546
Base64,CFB,1MB.txt,28.152,20.641
Base64,CFB,1MB.txt,27.883,20.546
Base64,CFB,1MB.txt,28.003,20.569
Base64,CFB,1MB.txt,28.02,20.597
Base64,CFB,1MB.txt,28.506,20.487
Base64,CFB,1MB.txt,28.747,20.872
Base64,CFB,1MB.txt,28.158,20.701
Base64,CFB,1MB.txt,28.038,20.462
Base64,CFB,1MB.txt,27.998,20.865
Base64,CFB,1MB.txt,28.142,20.632
Base64,CFB,1MB.txt,27.92,20.548
Base64,CFB,1MB.txt,27.777,20.531
Base64,CFB,1MB.txt,28.08,20.558
Base64,CFB,1MB.txt,27.833,20.813
Base64,CFB,1MB.txt,28.583,20.592
Base64,CFB,1MB.txt,27.873,20.531
Base64,CFB,1MB.txt,27.859,20.615
Base64,CFB,1MB.txt,27.987,20.855
Base64,CFB,1MB.txt,28.371,21.02
Base64,CFB,1MB.txt,28.648,21.221
Base64,CFB,1MB.txt,28.816,21.336
Base64,CFB,1MB.txt,28.887,21.102
Base64,CFB,1MB.txt,28.21,20.733
Base64,CFB,1MB.txt,27.959,20.618
Base64,CFB,1MB.txt,28.711,20.611
Base64,CFB,1MB.txt,28.003,20.951
Base64,CFB,1MB.txt,28.148,20.77
Base64,CFB,1MB.txt,28.049,20.563
Base64,CFB,1MB.txt,27.818,20.923
Base64,CFB,1MB.txt,27.868,20.494
Base64,CFB,1MB.txt,28.114,20.929
Base64,CFB,1MB.txt,28.086,20.768
Base64,CFB,1MB.txt,27.879,20.521
Base64,CFB,1MB.txt,27.83,20.525
Base64,CFB,1MB.txt,28.544,20.916
Base64,CFB,1MB.txt,28.221,20.925
Base64,CFB,1MB.txt,28.044,20.576
Base64,CFB,1MB.txt,28.139,20.586
Base64,CFB,1MB.txt,28.02,20.554
Base64,CFB,1MB.txt,28.21,20.639
Base64,CFB,256KB.txt,8.529,6.241
Base64,CFB,256KB.txt,7.72,5.824
Base64,CFB,256KB.txt,7.673,5.44
Base64,CFB,256KB.txt,7.375,5.653
Base64,CFB,256KB.txt,7.654,5.486
Base64,CFB,256KB.txt,7.649,5.646
Base64,CFB,256KB.txt,7.54,6.365
Base64,CFB,256KB.txt,7.355,5.39
Base64,CFB,256KB.txt,7.261,5.51
Base64,CFB,256KB.txt,7.247,5.449
Base64,CFB,256KB.txt,7.227,5.347
Base64,CFB,256KB.txt,7.2,5.348
Base64,CFB,256KB.txt,7.223,5.394
Base64,CFB,256KB.txt,7.455,5.812
Base64,CFB,256KB.txt,7.473,5.718
Base64,CFB,256KB.txt,7.691,5.713
Base64,CFB,256KB.txt,7.323,5.687
Base64,CFB,256KB.txt,7.201,5.371
Base64,CFB,256KB.txt,7.15,5.696
Base64,CFB,256KB.txt,7.238,5.435
Base64,CFB,256KB.txt,7.223,5.609
Base64,CFB,256KB.txt,7.299,5.436
Base64,CFB,256KB.txt,7.322,5.421
Base64,CFB,256KB.txt,7.177,5.373
Base64,CFB,256KB.txt,7.305,5.453
Base64,CFB,256KB.txt,7.495,5.434
Base64,CFB,256KB.txt,7.198,5.412
Base64,CFB,256KB.txt,7.267,5.379
Base64,CFB,256KB.txt,7.246,5.414
Base64,CFB,256KB.txt,7.787,5.412
Base64,CFB,256KB.txt,7.195,5.36
Base64,CFB,256KB.txt,7.262,5.47
Base64,CFB,256KB.txt,7.458,5.454
Base64,CFB,256KB.txt,7.212,5.416
Base64,CFB,256KB.txt,7.224,5.321
Base64,CFB,256KB.txt,7.204,5.331
Base64,CFB,256KB.txt,7.2,5.42
Base64,CFB,256KB.txt,7.176,5.365
Base64,CFB,256KB.txt,7.183,5.468
Base64,CFB,256KB.txt,7.231,5.384
Base64,CFB,256KB.txt,7.212,5.374
Base64,CFB,256KB.txt,7.211,5.515
Base64,CFB,256KB.txt,7.236,5.436
Base64,CFB,256KB.txt,7.314,5.363
Base64,CFB,256KB.txt,8.194,5.727
Base64,CFB,256KB.txt,7.81,5.59
Base64,CFB,256KB.txt,7.535,5.456
Base64,CFB,256KB.txt,7.197,5.362
Base64,CFB,256KB.txt,7.246,5.48
Base64,CFB,256KB.txt,7.216,5.423
Base64,CFB,256KB.txt,7.241,5.369
Base64,CFB,256KB.txt,7.181,5.371
Base64,CFB,256KB.txt,7.219,5.391
Base64,CFB,256KB.txt,7.378,5.426
Base64,CFB,256KB.txt,7.26,5.338
Base64,CFB,256KB.txt,7.229,5.344
Base64,CFB,256KB.txt,7.14,5.341
Base64,CFB,256KB.txt,7.147,5.414
Base64,CFB,256KB.txt,7.26,5.389
Base64,CFB,256KB.txt,7.138,5.359
Base64,CFB,256KB.txt,7.152,5.303
Base64,CFB,256KB.txt,7.138,5.416
Base64,CFB,256KB.txt,7.25,5.336
Base64,CFB,256KB.txt,7.185,5.374
Base64,CFB,256KB.txt,7.198,5.407
Base64,CFB,256KB.txt,7.645,5.649
Base64,CFB,256KB.txt,7.469,5.446
Base64,CFB,256KB.txt,7.789,5.403
Base64,CFB,256KB.txt,7.618,5.486
Base64,CFB,256KB.txt,7.324,5.314
Base64,CFB,256KB.txt,8.244,5.642
Base64,CFB,256KB.txt,7.68,6.013
Base64,CFB,256KB.txt,8.231,5.327
Base64,CFB,256KB.txt,7.158,5.339
Base64,CFB,256KB.txt,7.182,5.505
Base64,CFB,256KB.txt,7.225,5.353
Base64,CFB,256KB.txt,7.285,5.375
Base64,CFB,256KB.txt,7.248,5.422
Base64,CFB,256KB.txt,7.232,5.431
Base64,CFB,256KB.txt,7.212,5.365
Base64,CFB,256KB.txt,7.188,5.493
Base64,CFB,256KB.txt,7.201,5.346
Base64,CFB,256KB.txt,7.23,5.363
Base64,CFB,256KB.txt,7.231,5.446
Base64,CFB,256KB.txt,7.217,5.333
Base64,CFB,256KB.txt,7.275,5.383
Base64,CFB,256KB.txt,7.217,5.433
Base64,CFB,256KB.txt,7.205,5.463
Base64,CFB,256KB.txt,7.276,5.361
Base64,CFB,256KB.txt,7.205,5.547
Base64,CFB,256KB.txt,7.988,5.577
Base64,CFB,256KB.txt,7.255,5.378
Base64,CFB,256KB.txt,7.235,5.385
Base64,CFB,256KB.txt,7.219,5.426
Base64,CFB,256KB.txt,7.224,5.968
Base64,CFB,256KB.txt,7.229,5.788
Base64,CFB,256KB.txt,7.184,5.7
Base64,CFB,256KB.txt,7.763,5.488
Base64,CFB,256KB.txt,7.785,5.362
Base64,CFB,256KB.txt,7.215,5.431
Base64,CFB,256KB.txt,7.203,5.368
Base64,CFB,256KB.txt,7.175,5.361
Base64,CFB,256KB.txt,7.213,5.363
Base64,CFB,256KB.txt,7.214,5.359
Base64,CFB,256KB.txt,7.177,5.366
Base64,CFB,256KB.txt,7.23,5.338
Base64,CFB,256KB.txt,7.159,5.503
Base64,CFB,256KB.txt,7.278,5.337
Base64,CFB,256KB.txt,7.332,5.417
Base64,CFB,256KB.txt,7.218,5.433
Base64,CFB,256KB.txt,7.24,5.457
Base64,CFB,256KB.txt,7.319,5.358
Base64,CFB,512KB.txt,15.48,10.935
Base64,CFB,512KB.txt,14.108,10.401
Base64,CFB,512KB.txt,14.177,10.608
Base64,CFB,512KB.txt,14.14,10.596
Base64,CFB,512KB.txt,14.166,10.49
Base64,CFB,512KB.txt,15.069,10.74
Base64,CFB,512KB.txt,14.158,10.406
Base64,CFB,512KB.txt,14.027,10.419
Base64,CFB,512KB.txt,14.042,10.598
Base64,CFB,512KB.txt,14.128,10.596
Base64,CFB,512KB.txt,14.085,10.46
Base64,CFB,512KB.txt,14.104,10.397
Base64,CFB,512KB.txt,14.074,10.415
Base64,CFB,512KB.txt,14.137,10.95
Base64,CFB,512KB.txt,14.162,10.516
Base64,CFB,512KB.txt,14.085,10.548
Base64,CFB,512KB.txt,14.086,10.6
Base64,CFB,512KB.txt,14.157,10.634
Base64,CFB,512KB.txt,14.129,10.503
Base64,CFB,512KB.txt,14.155,10.624
Base64,CFB,512KB.txt,14.118,10.43
Base64,CFB,512KB.txt,14.052,10.565
Base64,CFB,512KB.txt,14.387,10.583
Base64,CFB,512KB.txt,14.138,10.428
Base64,CFB,512KB.txt,14.226,10.444
Base64,CFB,512KB.txt,14.151,10.472
Base64,CFB,512KB.txt,14.124,10.577
Base64,CFB,512KB.txt,14.324,10.612
Base64,CFB,512KB.txt,14.147,10.61
Base64,CFB,512KB.txt,14.193,10.608
Base64,CFB,512KB.txt,14.151,10.446
Base64,CFB,512KB.txt,14.109,10.48
Base64,CFB,512KB.txt,14.136,10.374
Base64,CFB,512KB.txt,14.173,10.492
Base64,CFB,512KB.txt,14.064,10.56
Base64,CFB,512KB.txt,14.205,10.539
Base64,CFB,512KB.txt,14.169,10.436
Base64,CFB,512KB.txt,14.06,10.577
Base64,CFB,512KB.txt,14.146,10.597
Base64,CFB,512KB.txt,14.7,10.618
Base64,CFB,512KB.txt,14.168,10.606
Base64,CFB,512KB.txt,14.26,10.431
Base64,CFB,512KB.txt,17.354,10.612
Base64,CFB,512KB.txt,14.165,10.481
Base64,CFB,512KB.txt,14.067,10.424
Base64,CFB,512KB.txt,14.086,10.36
Base64,CFB,512KB.txt,14.191,10.571
Base64,CFB,512KB.txt,14.143,10.818
Base64,CFB,512KB.txt,16.497,10.787
Base64,CFB,512KB.txt,14.212,10.577
Base64,CFB,512KB.txt,14.13,10.454
Base64,CFB,512KB.txt,14.283,10.447
Base64,CFB,512KB.txt,14.203,10.44
Base64,CFB,512KB.txt,14.219,10.478
Base64,CFB,512KB.txt,14.252,10.541
Base64,CFB,512KB.txt,14.149,10.594
Base64,CFB,512KB.txt,14.123,10.442
