Algorithm,File,Time
SHA3_256,256MB.txt,4853.138
SHA3_256,256MB.txt,4853.252
SHA3_256,256MB.txt,4855.199
SHA3_256,256MB.txt,4853.075
SHA3_256,256MB.txt,4854.366
SHA3_256,256MB.txt,4854.844
SHA3_256,256MB.txt,4855.041
SHA3_256,256MB.txt,4853.582
SHA3_256,256MB.txt,4853.095
SHA3_256,256MB.txt,4855.235
SHA3_256,256MB.txt,4855.073
SHA3_256,256MB.txt,4854.341
SHA3_256,256MB.txt,4854.346
SHA3_256,256MB.txt,4855.579
SHA3_256,256MB.txt,4853.557
SHA3_256,256MB.txt,4853.052
SHA3_256,256MB.txt,4853.724
SHA3_256,256MB.txt,4855.526
SHA3_256,256MB.txt,4855.388
SHA3_256,256MB.txt,4854.850
SHA3_256,256MB.txt,4853.753
SHA3_256,256MB.txt,4854.238
SHA3_256,256MB.txt,4853.866
SHA3_256,256MB.txt,4855.274
SHA3_256,256MB.txt,4854.927
SHA3_256,256MB.txt,4854.724
SHA3_256,256MB.txt,4855.605
SHA3_256,256MB.txt,4855.506
SHA3_256,256MB.txt,4854.655
SHA3_256,256MB.txt,4855.478
SHA3_256,256MB.txt,4854.412
SHA3_256,256MB.txt,4854.038
SHA3_256,256MB.txt,4853.701
SHA3_256,256MB.txt,4855.240
SHA3_256,256MB.txt,4855.500
SHA3_256,256MB.txt,4853.789
SHA3_256,256MB.txt,4854.698
SHA3_256,256MB.txt,4853.758
SHA3_256,256MB.txt,4855.691
SHA3_256,256MB.txt,4854.092
SHA3_256,256MB.txt,4853.889
SHA3_256,256MB.txt,4853.220
SHA3_256,256MB.txt,4854.222
SHA3_256,256MB.txt,4853.862
SHA3_256,256MB.txt,4853.096
SHA3_256,256MB.txt,4854.267
SHA3_256,256MB.txt,4854.625
SHA3_256,256MB.txt,4855.371
SHA3_256,256MB.txt,4854.377
SHA3_256,256MB.txt,4854.782
SHA3_256,256MB.txt,4853.222
SHA3_256,256MB.txt,4853.175
SHA3_256,256MB.txt,4854.032
SHA3_256,256MB.txt,4853.609
SHA3_256,256MB.txt,4853.339
SHA3_256,256MB.txt,4853.568
SHA3_256,256MB.txt,4852.974
SHA3_256,256MB.txt,4854.332
SHA3_256,256MB.txt,4855.619
SHA3_256,256MB.txt,4853.502
SHA3_256,256MB.txt,4852.985
SHA3_256,256MB.txt,4853.533
SHA3_256,256MB.txt,4854.696
SHA3_256,256MB.txt,4854.803
SHA3_256,256MB.txt,4854.187
SHA3_256,256MB.txt,4854.030
SHA3_256,256MB.txt,4854.587
SHA3_256,256MB.txt,4854.398
SHA3_256,256MB.txt,4854.598
SHA3_256,256MB.txt,4854.917
SHA3_256,256MB.txt,4853.100
SHA3_256,256MB.txt,4854.765
SHA3_256,256MB.txt,4854.881
SHA3_256,256MB.txt,4853.002
SHA3_256,256MB.txt,4855.586
SHA3_256,256MB.txt,4853.681
SHA3_256,256MB.txt,4855.028
SHA3_256,256MB.txt,4854.711
SHA3_256,256MB.txt,4853.126
SHA3_256,256MB.txt,4855.432
SHA3_256,256MB.txt,4854.933
SHA3_256,256MB.txt,4853.710
SHA3_256,256MB.txt,4855.859
SHA3_256,256MB.txt,4853.115
SHA3_256,256MB.txt,4855.515
SHA3_256,256MB.txt,4853.655
SHA3_256,256MB.txt,4854.290
SHA3_256,256MB.txt,4854.388
SHA3_256,256MB.txt,4853.230
SHA3_256,256MB.txt,4853.131
SHA3_256,256MB.txt,4852.937
SHA3_256,256MB.txt,4853.886
SHA3_256,256MB.txt,4855.148
SHA3_256,256MB.txt,4853.484
SHA3_256,256MB.txt,4854.608
SHA3_256,256MB.txt,4853.255
SHA3_256,256MB.txt,4855.395
SHA3_256,256MB.txt,4855.557
SHA3_256,256MB.txt,4855.149
SHA3_256,256MB.txt,4855.897
SHA3_256,256MB.txt,4853.653
SHA3_256,256MB.txt,4853.373
SHA3_256,256MB.txt,4854.571
SHA3_256,256MB.txt,4853.519
SHA3_256,256MB.txt,4853.809
SHA3_256,256MB.txt,4854.143
SHA3_256,256MB.txt,4853.653
SHA3_256,256MB.txt,4853.726
SHA3_256,256MB.txt,4854.606
SHA3_256,256MB.txt,4853.660
SHA3_256,256MB.txt,4854.168
SHA3_256,256MB.txt,4854.606
SHA3_256,256MB.txt,4855.428
SHA3_256,256MB.txt,4855.692
SHA3_256,256MB.txt,4855.239
SHA3_256,256MB.txt,4853.235
SHA3_256,256MB.txt,4852.928
SHA3_256,256MB.txt,4852.974
SHA3_256,256MB.txt,4855.126
SHA3_256,256MB.txt,4855.447
SHA3_256,256MB.txt,4855.896
SHA3_256,256MB.txt,4855.194
SHA3_256,256MB.txt,4854.342
SHA3_256,256MB.txt,4853.252
SHA3_256,256MB.txt,4854.855
SHA3_256,256MB.txt,4853.178
SHA3_256,256MB.txt,4854.622
SHA3_256,256MB.txt,4852.951
SHA3_256,256MB.txt,4855.208
SHA3_256,256MB.txt,4854.042
SHA3_256,256MB.txt,4853.558
SHA3_256,256MB.txt,4854.980
SHA3_256,256MB.txt,4853.765
SHA3_256,256MB.txt,4854.337
SHA3_256,512MB.txt,12338.614
SHA3_256,512MB.txt,12338.512
SHA3_256,512MB.txt,12339.096
SHA3_256,512MB.txt,12338.055
SHA3_256,512MB.txt,12337.804
SHA3_256,512MB.txt,12340.084
SHA3_256,512MB.txt,12339.824
SHA3_256,512MB.txt,12338.459
SHA3_256,512MB.txt,12339.594
SHA3_256,512MB.txt,12338.651
SHA3_256,512MB.txt,12338.066
SHA3_256,512MB.txt,12337.833
SHA3_256,512MB.txt,12338.640
SHA3_256,512MB.txt,12338.170
SHA3_256,512MB.txt,12339.032
SHA3_256,512MB.txt,12338.934
SHA3_256,512MB.txt,12338.730
SHA3_256,512MB.txt,12340.444
SHA3_256,512MB.txt,12340.627
SHA3_256,512MB.txt,12339.634
SHA3_256,512MB.txt,12339.053
SHA3_256,512MB.txt,12340.525
SHA3_256,512MB.txt,12339.619
SHA3_256,512MB.txt,12339.949
SHA3_256,512MB.txt,12338.279
SHA3_256,512MB.txt,12339.492
SHA3_256,512MB.txt,12339.900
SHA3_256,512MB.txt,12339.854
SHA3_256,512MB.txt,12338.412
SHA3_256,512MB.txt,12340.214
SHA3_256,512MB.txt,12338.024
SHA3_256,512MB.txt,12339.291
SHA3_256,512MB.txt,12340.311
SHA3_256,512MB.txt,12337.826
SHA3_256,512MB.txt,12340.527
SHA3_256,512MB.txt,12338.954
SHA3_256,512MB.txt,12338.030
SHA3_256,512MB.txt,12337.792
SHA3_256,512MB.txt,12340.684
SHA3_256,512MB.txt,12339.300
SHA3_256,512MB.txt,12337.960
SHA3_256,512MB.txt,12338.713
SHA3_256,512MB.txt,12339.293
SHA3_256,512MB.txt,12340.238
SHA3_256,512MB.txt,12339.997
SHA3_256,512MB.txt,12338.982
SHA3_256,512MB.txt,12338.021
SHA3_256,512MB.txt,12338.394
SHA3_256,512MB.txt,12339.826
SHA3_256,512MB.txt,12340.620
SHA3_256,512MB.txt,12338.378
SHA3_256,512MB.txt,12338.301
SHA3_256,512MB.txt,12339.155
SHA3_256,512MB.txt,12339.375
SHA3_256,512MB.txt,12340.593
SHA3_256,512MB.txt,12338.541
SHA3_256,512MB.txt,12339.973
SHA3_256,512MB.txt,12340.698
SHA3_256,512MB.txt,12340.530
SHA3_256,512MB.txt,12339.863
SHA3_256,512MB.txt,12339.533
SHA3_256,512MB.txt,12338.710
SHA3_256,512MB.txt,12338.483
SHA3_256,512MB.txt,12339.998
SHA3_256,512MB.txt,12338.965
SHA3_256,512MB.txt,12338.726
SHA3_256,512MB.txt,12340.001
SHA3_256,512MB.txt,12339.942
SHA3_256,512MB.txt,12340.539
SHA3_256,512MB.txt,12339.443
SHA3_256,512MB.txt,12339.733
SHA3_256,512MB.txt,12340.606
SHA3_256,512MB.txt,12340.268
SHA3_256,512MB.txt,12340.341
SHA3_256,512MB.txt,12339.863
SHA3_256,512MB.txt,12338.621
SHA3_256,512MB.txt,12339.648
SHA3_256,512MB.txt,12338.870
SHA3_256,512MB.txt,12338.610
SHA3_256,512MB.txt,12338.949
SHA3_256,512MB.txt,12339.839
SHA3_256,512MB.txt,12340.590
SHA3_256,512MB.txt,12340.476
SHA3_256,512MB.txt,12339.556
SHA3_256,512MB.txt,12338.546
SHA3_256,512MB.txt,12339.701
SHA3_256,512MB.txt,12338.972
SHA3_256,512MB.txt,12339.435
SHA3_256,512MB.txt,12340.268
SHA3_256,512MB.txt,12339.235
SHA3_256,512MB.txt,12340.423
SHA3_256,512MB.txt,12338.036
SHA3_256,512MB.txt,12340.683
SHA3_256,512MB.txt,12337.864
SHA3_256,512MB.txt,12338.720
SHA3_256,512MB.txt,12337.840
SHA3_256,512MB.txt,12340.463
SHA3_256,512MB.txt,12339.519
SHA3_256,512MB.txt,12337.758
SHA3_256,512MB.txt,12340.058
SHA3_256,512MB.txt,12338.263
SHA3_256,512MB.txt,12338.739
SHA3_256,512MB.txt,12339.842
SHA3_256,512MB.txt,12339.393
SHA3_256,512MB.txt,12340.351
SHA3_256,512MB.txt,12339.276
SHA3_256,512MB.txt,12340.472
SHA3_256,512MB.txt,12339.829
SHA3_256,512MB.txt,12339.044
SHA3_256,512MB.txt,12340.177
SHA3_256,512MB.txt,12340.100
SHA3_256,512MB.txt,12340.215
SHA3_256,512MB.txt,12338.384
SHA3_256,512MB.txt,12340.053
SHA3_256,512MB.txt,12338.812
SHA3_256,512MB.txt,12338.045
SHA3_256,512MB.txt,12340.191
SHA3_256,512MB.txt,12337.889
SHA3_256,512MB.txt,12337.714
SHA3_256,512MB.txt,12338.846
SHA3_256,512MB.txt,12338.847
SHA3_256,512MB.txt,12340.087
SHA3_256,512MB.txt,12339.707
SHA3_256,512MB.txt,12339.769
SHA3_256,512MB.txt,12339.848
SHA3_256,512MB.txt,12339.897
SHA3_256,512MB.txt,12338.564
SHA3_256,512MB.txt,12338.327
SHA3_256,512MB.txt,12340.532
SHA3_256,512MB.txt,12340.293
SHA3_256,512MB.txt,12338.092
SHA3_256,512MB.txt,12339.421
SHA3_256,512MB.txt,12340.540
SHA3_256,512MB.txt,12339.664
SHA3_256,512MB.txt,12339.458
SHA3_256,512MB.txt,12339.765
SHA3_256,512MB.txt,12339.246
SHA3_256,512MB.txt,12338.001
SHA3_256,512MB.txt,12338.936
SHA3_256,512MB.txt,12338.536
SHA3_256,512MB.txt,12338.127
SHA3_256,512MB.txt,12339.201
SHA3_256,512MB.txt,12339.859
SHA3_256,512MB.txt,12338.757
SHA3_256,512MB.txt,12338.198
SHA3_256,512MB.txt,12339.550
SHA3_256,512MB.txt,12340.113
SHA3_256,512MB.txt,12339.099
SHA3_256,512MB.txt,12339.801
SHA3_256,512MB.txt,12337.892
SHA3_256,512MB.txt,12339.091
SHA3_256,512MB.txt,12337.860
SHA3_256,512MB.txt,12339.493
SHA3_256,512MB.txt,12339.877
SHA3_256,512MB.txt,12340.476
SHA3_256,512MB.txt,12340.698
SHA3_256,512MB.txt,12339.113
SHA3_256,512MB.txt,12340.441
SHA3_256,512MB.txt,12340.220
SHA3_256,512MB.txt,12339.405
SHA3_256,512MB.txt,12339.961
SHA3_256,512MB.txt,12340.436
SHA3_256,512MB.txt,12339.773
SHA3_256,512MB.txt,12337.900
SHA3_256,512MB.txt,12339.532
SHA3_256,512MB.txt,12338.826
SHA3_256,512MB.txt,12338.615
SHA3_256,512MB.txt,12338.797
SHA3_256,512MB.txt,12339.746
SHA3_256,512MB.txt,12339.132
SHA3_256,512MB.txt,12339.438
SHA3_256,512MB.txt,12340.690
SHA3_256,512MB.txt,12338.860
SHA3_256,512MB.txt,12338.650
SHA3_256,512MB.txt,12337.746
SHA3_256,512MB.txt,12338.900
SHA3_256,512MB.txt,12338.020
SHA3_256,512MB.txt,12339.183
SHA3_256,512MB.txt,12340.242
SHA3_256,512MB.txt,12339.676
SHA3_256,512MB.txt,12337.840
SHA3_256,512MB.txt,12339.550
SHA3_256,512MB.txt,12339.314
SHA3_256,512MB.txt,12337.930
SHA3_256,512MB.txt,12340.258
SHA3_256,512MB.txt,12339.136
SHA3_256,512MB.txt,12338.911
SHA3_256,512MB.txt,12340.547
SHA3_256,512MB.txt,12340.562
SHA3_256,512MB.txt,12338.895
SHA3_256,512MB.txt,12340.495
SHA3_256,512MB.txt,12340.021
SHA3_256,512MB.txt,12338.868
SHA3_256,512MB.txt,12340.695
SHA3_256,512MB.txt,12338.090
SHA3_256,512MB.txt,12339.086
SHA3_256,512MB.txt,12338.420
SHA3_256,512MB.txt,12338.240
SHA3_256,512MB.txt,12338.491
SHA3_256,512MB.txt,12338.489
SHA3_256,1GB.txt,37643.652
SHA3_256,1GB.txt,37646.329
SHA3_256,1GB.txt,37644.486
SHA3_256,1GB.txt,37645.048
SHA3_256,1GB.txt,37646.099
SHA3_256,1GB.txt,37643.712
SHA3_256,1GB.txt,37646.392
SHA3_256,1GB.txt,37644.216
SHA3_256,1GB.txt,37646.016
SHA3_256,1GB.txt,37643.821
SHA3_256,1GB.txt,37645.177
SHA3_256,1GB.txt,37644.608
SHA3_256,1GB.txt,37646.347
SHA3_256,1GB.txt,37646.357
SHA3_256,1GB.txt,37644.665
SHA3_256,1GB.txt,37645.470
SHA3_256,1GB.txt,37644.556
SHA3_256,1GB.txt,37645.940
SHA3_256,1GB.txt,37643.692
SHA3_256,1GB.txt,37644.690
SHA3_256,1GB.txt,37646.058
SHA3_256,1GB.txt,37644.104
SHA3_256,1GB.txt,37644.465
SHA3_256,1GB.txt,37645.240
SHA3_256,1GB.txt,37644.653
SHA3_256,1GB.txt,37645.137
SHA3_256,1GB.txt,37643.797
SHA3_256,1GB.txt,37645.747
SHA3_256,1GB.txt,37644.534
SHA3_256,1GB.txt,37646.578
SHA3_256,1GB.txt,37645.609
SHA3_256,1GB.txt,37644.995
SHA3_256,1GB.txt,37644.714
SHA3_256,1GB.txt,37645.210
SHA3_256,1GB.txt,37646.521
SHA3_256,1GB.txt,37643.603
SHA3_256,1GB.txt,37645.495
SHA3_256,1GB.txt,37645.525
SHA3_256,1GB.txt,37643.665
SHA3_256,1GB.txt,37645.246
SHA3_256,1GB.txt,37644.170
SHA3_256,1GB.txt,37645.614
SHA3_256,1GB.txt,37644.689
SHA3_256,1GB.txt,37644.883
SHA3_256,1GB.txt,37644.457
SHA3_256,1GB.txt,37645.054
SHA3_256,1GB.txt,37646.287
SHA3_256,1GB.txt,37644.271
SHA3_256,1GB.txt,37645.521
SHA3_256,1GB.txt,37646.458
SHA3_256,1GB.txt,37644.496
SHA3_256,1GB.txt,37645.598
SHA3_256,1GB.txt,37645.912
SHA3_256,1GB.txt,37643.929
SHA3_256,1GB.txt,37646.223
SHA3_256,1GB.txt,37643.651
SHA3_256,1GB.txt,37646.345
SHA3_256,1GB.txt,37646.145
SHA3_256,1GB.txt,37643.884
SHA3_256,1GB.txt,37645.848
SHA3_256,1GB.txt,37644.204
SHA3_256,1GB.txt,37645.889
SHA3_256,1GB.txt,37644.572
SHA3_256,1GB.txt,37644.160
SHA3_256,1GB.txt,37646.287
SHA3_256,1GB.txt,37645.785
SHA3_256,1GB.txt,37645.484
SHA3_256,1GB.txt,37645.778
SHA3_256,1GB.txt,37646.104
SHA3_256,1GB.txt,37643.967
SHA3_256,1GB.txt,37645.269
SHA3_256,1GB.txt,37644.130
SHA3_256,1GB.txt,37643.802
SHA3_256,1GB.txt,37645.468
SHA3_256,1GB.txt,37645.128
SHA3_256,1GB.txt,37645.539
SHA3_256,1GB.txt,37645.800
SHA3_256,1GB.txt,37644.917
SHA3_256,1GB.txt,37645.124
SHA3_256,1GB.txt,37646.054
SHA3_256,1GB.txt,37645.303
SHA3_256,1GB.txt,37643.787
SHA3_256,1GB.txt,37643.657
SHA3_256,1GB.txt,37646.019
SHA3_256,1GB.txt,37644.184
SHA3_256,1GB.txt,37646.253
SHA3_256,1GB.txt,37646.467
SHA3_256,1GB.txt,37645.588
SHA3_256,1GB.txt,37644.609
SHA3_256,1GB.txt,37644.901
SHA3_256,1GB.txt,37645.138
SHA3_256,1GB.txt,37645.747
SHA3_256,1GB.txt,37645.255
SHA3_256,1GB.txt,37644.660
SHA3_256,1GB.txt,37645.529
SHA3_256,1GB.txt,37644.974
SHA3_256,1GB.txt,37643.960
SHA3_256,1GB.txt,37646.398
SHA3_256,1GB.txt,37645.544
SHA3_256,1GB.txt,37644.881
SHA3_256,1GB.txt,37645.736
SHA3_256,1GB.txt,37645.498
SHA3_256,1GB.txt,37644.239
SHA3_256,1GB.txt,37644.818
SHA3_256,1GB.txt,37645.171
SHA3_256,1GB.txt,37645.099
SHA3_256,1GB.txt,37645.430
SHA3_256,1GB.txt,37644.080
SHA3_256,1GB.txt,37643.983
SHA3_256,1GB.txt,37645.695
SHA3_256,1GB.txt,37646.289
SHA3_256,1GB.txt,37644.537
SHA3_256,1GB.txt,37643.951
SHA3_256,1GB.txt,37644.309
SHA3_256,1GB.txt,37645.735
SHA3_256,1GB.txt,37645.944
SHA3_256,1GB.txt,37645.106
SHA3_256,1GB.txt,37645.960
SHA3_256,1GB.txt,37646.474
SHA3_256,1GB.txt,37646.461
SHA3_256,1GB.txt,37644.253
SHA3_256,1GB.txt,37644.611
SHA3_256,1GB.txt,37644.822
SHA3_256,1GB.txt,37645.152
SHA3_256,1GB.txt,37646.420
SHA3_256,1GB.txt,37646.134
SHA3_256,1GB.txt,37644.158
SHA3_256,1GB.txt,37645.137
SHA3_256,1GB.txt,37646.555
SHA3_256,1GB.txt,37644.399
SHA3_256,1GB.txt,37644.308
SHA3_256,1GB.txt,37644.537
SHA3_256,1GB.txt,37644.339
SHA3_256,1GB.txt,37643.901
SHA3_256,1GB.txt,37645.235
SHA3_256,1GB.txt,37645.344
SHA3_256,1GB.txt,37644.799
SHA3_256,1GB.txt,37645.135
SHA3_256,1GB.txt,37645.653
SHA3_256,1GB.txt,37644.708
SHA3_256,1GB.txt,37643.808
SHA3_256,1GB.txt,37645.343
SHA3_256,1GB.txt,37643.607
SHA3_256,1GB.txt,37645.850
SHA3_256,1GB.txt,37645.310
SHA3_256,1GB.txt,37645.455
SHA3_256,1GB.txt,37646.333
SHA3_256,1GB.txt,37645.141
SHA3_256,1GB.txt,37645.481
SHA3_256,1GB.txt,37646.209
SHA3_256,1GB.txt,37645.641
SHA3_256,1GB.txt,37646.406
SHA3_256,1GB.txt,37644.255
SHA3_256,1GB.txt,37644.157
SHA3_256,1GB.txt,37646.568
SHA3_256,1GB.txt,37646.567
SHA3_256,1GB.txt,37644.380
SHA3_256,1GB.txt,37643.822
SHA3_256,1GB.txt,37644.836
SHA3_256,1GB.txt,37645.091
SHA3_256,1GB.txt,37644.187
SHA3_256,1GB.txt,37644.278
SHA3_256,1GB.txt,37646.208
SHA3_256,1GB.txt,37644.496
SHA3_256,1GB.txt,37644.265
SHA3_256,1GB.txt,37646.547
SHA3_256,1GB.txt,37644.660
SHA3_256,1GB.txt,37644.835
SHA3_256,1GB.txt,37645.748
SHA3_256,1GB.txt,37644.559
SHA3_256,1GB.txt,37644.661
SHA3_256,1GB.txt,37644.998
SHA3_256,1GB.txt,37646.450
SHA3_256,1GB.txt,37646.582
SHA3_256,1GB.txt,37644.913
SHA3_256,1GB.txt,37644.921
SHA3_256,1GB.txt,37643.639
SHA3_256,1GB.txt,37645.615
SHA3_256,1GB.txt,37645.294
SHA3_256,1GB.txt,37645.241
SHA3_256,1GB.txt,37645.794
SHA3_256,1GB.txt,37644.012
SHA3_256,1GB.txt,37646.312
SHA3_256,1GB.txt,37645.134
SHA3_256,1GB.txt,37644.333
SHA3_256,1GB.txt,37644.287
SHA3_256,1GB.txt,37644.427
SHA3_256,1GB.txt,37644.725
SHA3_256,1GB.txt,37645.210
SHA3_256,1GB.txt,37645.699
SHA3_256,1GB.txt,37644.817
SHA3_256,1GB.txt,37646.236
SHA3_256,1GB.txt,37644.832
SHA3_256,1GB.txt,37644.403
SHA3_256,1GB.txt,37646.077
SHA3_256,1GB.txt,37644.052
SHA3_256,1GB.txt,37645.368
SHA3_256,1GB.txt,37643.894
SHA3_256,1GB.txt,37646.572
SHA3_256,1GB.txt,37645.380
SHA3_384,1MB.txt,92.831
SHA3_384,1MB.txt,91.935
SHA3_384,1MB.txt,90.611
SHA3_384,1MB.txt,91.650
SHA3_384,1MB.txt,91.444
SHA3_384,1MB.txt,91.862
SHA3_384,1MB.txt,90.319
SHA3_384,1MB.txt,91.144
SHA3_384,1MB.txt,92.807
SHA3_384,1MB.txt,91.774
SHA3_384,1MB.txt,92.583
SHA3_384,1MB.txt,92.308
SHA3_384,1MB.txt,91.100
SHA3_384,1MB.txt,90.379
SHA3_384,1MB.txt,90.581
SHA3_384,1MB.txt,90.877
SHA3_384,1MB.txt,92.407
SHA3_384,1MB.txt,92.766
SHA3_384,1MB.txt,92.772
SHA3_384,1MB.txt,91.538
SHA3_384,1MB.txt,93.087
SHA3_384,1MB.txt,90.697
SHA3_384,1MB.txt,90.568
SHA3_384,1MB.txt,92.236
SHA3_384,1MB.txt,93.034
SHA3_384,1MB.txt,90.554
SHA3_384,1MB.txt,92.055
SHA3_384,1MB.txt,91.080
SHA3_384,1MB.txt,91.781
SHA3_384,1MB.txt,92.015
SHA3_384,1MB.txt,92.304
SHA3_384,1MB.txt,91.677
SHA3_384,1MB.txt,92.937
SHA3_384,1MB.txt,92.980
SHA3_384,1MB.txt,90.213
SHA3_384,1MB.txt,92.663
SHA3_384,1MB.txt,92.371
SHA3_384,1MB.txt,91.868
SHA3_384,1MB.txt,90.700
SHA3_384,1MB.txt,91.058
SHA3_384,1MB.txt,92.698
SHA3_384,1MB.txt,91.846
SHA3_384,1MB.txt,90.447
SHA3_384,1MB.txt,90.649
SHA3_384,1MB.txt,92.173
SHA3_384,1MB.txt,90.431
SHA3_384,1MB.txt,92.502
SHA3_384,1MB.txt,90.673
SHA3_384,1MB.txt,91.249
SHA3_384,1MB.txt,90.664
SHA3_384,1MB.txt,90.921
SHA3_384,1MB.txt,90.675
SHA3_384,1MB.txt,92.928
SHA3_384,1MB.txt,90.461
SHA3_384,1MB.txt,93.071
SHA3_384,1MB.txt,90.992
SHA3_384,1MB.txt,93.113
SHA3_384,1MB.txt,93.170
SHA3_384,1MB.txt,91.855
SHA3_384,1MB.txt,91.338
SHA3_384,1MB.txt,92.208
SHA3_384,1MB.txt,90.232
SHA3_384,1MB.txt,92.847
SHA3_384,1MB.txt,93.107
SHA3_384,1MB.txt,91.953
SHA3_384,1MB.txt,91.329
SHA3_384,1MB.txt,91.934
SHA3_384,1MB.txt,90.849
SHA3_384,1MB.txt,91.539
SHA3_384,1MB.txt,91.157
SHA3_384,1MB.txt,90.485
SHA3_384,1MB.txt,90.586
SHA3_384,1MB.txt,91.370
SHA3_384,1MB.txt,92.818
SHA3_384,1MB.txt,92.383
SHA3_384,1MB.txt,90.743
SHA3_384,1MB.txt,91.162
SHA3_384,1MB.txt,92.783
SHA3_384,1MB.txt,91.024
SHA3_384,1MB.txt,91.246
SHA3_384,1MB.txt,92.903
SHA3_384,1MB.txt,91.706
SHA3_384,1MB.txt,92.621
SHA3_384,1MB.txt,91.983
SHA3_384,1MB.txt,91.427
SHA3_384,1MB.txt,92.033
SHA3_384,1MB.txt,91.839
SHA3_384,1MB.txt,92.018
SHA3_384,1MB.txt,90.408
SHA3_384,1MB.txt,92.469
SHA3_384,1MB.txt,90.428
SHA3_384,1MB.txt,91.297
SHA3_384,1MB.txt,91.331
SHA3_384,1MB.txt,91.315
SHA3_384,1MB.txt,90.387
SHA3_384,1MB.txt,92.831
SHA3_384,1MB.txt,90.358
SHA3_384,1MB.txt,90.552
SHA3_384,1MB.txt,92.066
SHA3_384,1MB.txt,90.928
SHA3_384,1MB.txt,93.144
SHA3_384,1MB.txt,93.110
SHA3_384,1MB.txt,91.719
SHA3_384,1MB.txt,92.365
SHA3_384,1MB.txt,91.070
SHA3_384,1MB.txt,91.261
SHA3_384,1MB.txt,90.893
SHA3_384,1MB.txt,92.205
SHA3_384,1MB.txt,91.820
SHA3_384,1MB.txt,91.322
SHA3_384,1MB.txt,91.197
SHA3_384,1MB.txt,90.572
SHA3_384,1MB.txt,91.396
SHA3_384,1MB.txt,92.460
SHA3_384,1MB.txt,92.265
SHA3_384,1MB.txt,92.307
SHA3_384,1MB.txt,92.442
SHA3_384,1MB.txt,91.308
SHA3_384,1MB.txt,91.739
SHA3_384,1MB.txt,92.134
SHA3_384,1MB.txt,92.031
SHA3_384,1MB.txt,90.304
SHA3_384,1MB.txt,91.069
SHA3_384,1MB.txt,91.936
SHA3_384,1MB.txt,90.320
SHA3_384,1MB.txt,90.488
SHA3_384,1MB.txt,92.364
SHA3_384,1MB.txt,90.463
SHA3_384,1MB.txt,90.390
SHA3_384,1MB.txt,90.815
SHA3_384,1MB.txt,92.880
SHA3_384,1MB.txt,91.471
SHA3_384,1MB.txt,90.424
SHA3_384,1MB.txt,92.374
SHA3_384,1MB.txt,93.076
SHA3_384,1MB.txt,91.689
SHA3_384,1MB.txt,90.764
SHA3_384,1MB.txt,91.020
SHA3_384,1MB.txt,92.087
SHA3_384,1MB.txt,92.196
SHA3_384,1MB.txt,91.715
SHA3_384,1MB.txt,90.698
SHA3_384,1MB.txt,91.364
SHA3_384,1MB.txt,93.003
SHA3_384,1MB.txt,90.818
SHA3_384,1MB.txt,91.039
SHA3_384,1MB.txt,92.619
SHA3_384,1MB.txt,93.128
SHA3_384,1MB.txt,91.352
SHA3_384,1MB.txt,91.490
SHA3_384,1MB.txt,90.509
SHA3_384,1MB.txt,92.368
SHA3_384,1MB.txt,91.188
SHA3_384,1MB.txt,91.378
SHA3_384,1MB.txt,92.747
SHA3_384,1MB.txt,92.441
SHA3_384,1MB.txt,92.452
SHA3_384,1MB.txt,93.175
SHA3_384,1MB.txt,92.052
SHA3_384,1MB.txt,90.449
SHA3_384,1MB.txt,90.251
SHA3_384,1MB.txt,93.091
SHA3_384,1MB.txt,92.490
SHA3_384,1MB.txt,91.297
SHA3_384,1MB.txt,91.382
SHA3_384,1MB.txt,92.617
SHA3_384,1MB.txt,90.577
SHA3_384,1MB.txt,91.015
SHA3_384,1MB.txt,90.219
SHA3_384,1MB.txt,91.021
SHA3_384,1MB.txt,90.811
SHA3_384,1MB.txt,91.916
SHA3_384,1MB.txt,92.366
SHA3_384,1MB.txt,92.982
SHA3_384,1MB.txt,92.952
SHA3_384,1MB.txt,91.022
SHA3_384,1MB.txt,91.146
SHA3_384,1MB.txt,92.775
SHA3_384,1MB.txt,90.806
SHA3_384,1MB.txt,90.999
SHA3_384,1MB.txt,90.933
SHA3_384,1MB.txt,92.452
SHA3_384,1MB.txt,92.004
SHA3_384,1MB.txt,92.009
SHA3_384,1MB.txt,92.910
SHA3_384,1MB.txt,91.949
SHA3_384,1MB.txt,90.373
SHA3_384,1MB.txt,93.172
SHA3_384,1MB.txt,91.106
SHA3_384,1MB.txt,92.562
SHA3_384,1MB.txt,91.026
SHA3_384,1MB.txt,91.489
SHA3_384,1MB.txt,91.428
SHA3_384,1MB.txt,92.314
SHA3_384,1MB.txt,90.491
SHA3_384,1MB.txt,91.039
SHA3_384,1MB.txt,90.435
SHA3_384,1MB.txt,91.729
SHA3_384,1MB.txt,91.900
SHA3_384,1MB.txt,91.372
SHA3_384,128MB.txt,2780.557
SHA3_384,128MB.txt,2780.631
SHA3_384,128MB.txt,2780.875
SHA3_384,128MB.txt,2780.756
SHA3_384,128MB.txt,2779.313
SHA3_384,128MB.txt,2779.421
SHA3_384,128MB.txt,2779.000
SHA3_384,128MB.txt,2780.232
SHA3_384,128MB.txt,2780.086
SHA3_384,128MB.txt,2779.903
SHA3_384,128MB.txt,2780.149
SHA3_384,128MB.txt,2780.598
