KeySize,File,Encryption_Time,Decryption_Time
128,1KB.txt,3.218,2.855
128,1KB.txt,2.646,2.386
128,1KB.txt,2.662,2.46
128,1KB.txt,3.364,2.489
128,1KB.txt,3.356,2.59
128,1KB.txt,5.07,4.086
128,1KB.txt,3.03,2.75
128,1KB.txt,5.312,3.973
128,1KB.txt,3.5,3.795
128,1KB.txt,2.92,2.922
128,1KB.txt,4.145,2.86
128,1KB.txt,1.79,3.463
128,1KB.txt,2.823,2.704
128,1KB.txt,2.668,3.43
128,1KB.txt,3.11,4.071
128,1KB.txt,3.803,3.863
128,1KB.txt,2.116,4.456
128,1KB.txt,3.224,2.642
128,1KB.txt,4.661,2.56
128,1KB.txt,2.75,5.614
128,1KB.txt,3.608,1.892
128,1KB.txt,3.362,3.291
128,1KB.txt,2.808,3.232
128,1KB.txt,2.53,2.152
128,1KB.txt,2.782,2.585
128,1KB.txt,3.294,2.446
128,1KB.txt,2.542,3.275
128,1KB.txt,1.577,2.978
128,1KB.txt,3.004,2.729
128,1KB.txt,2.675,2.538
128,1KB.txt,2.616,2.556
128,1KB.txt,2.536,2.504
128,1KB.txt,2.318,1.652
128,1KB.txt,2.303,2.446
128,1KB.txt,2.599,2.356
128,1KB.txt,2.482,2.356
128,1KB.txt,1.593,2.423
128,1KB.txt,2.839,2.408
128,1KB.txt,2.383,3.536
128,1KB.txt,2.428,2.33
128,1KB.txt,2.348,2.024
128,1KB.txt,2.456,2.799
128,1KB.txt,2.133,2.391
128,1KB.txt,2.539,2.52
128,1KB.txt,1.708,1.939
128,1KB.txt,2.598,2.423
128,1KB.txt,2.421,3.872
128,1KB.txt,2.434,2.122
128,1KB.txt,2.437,2.77
128,1KB.txt,2.742,2.571
128,1KB.txt,2.547,2.942
128,1KB.txt,2.536,2.79
128,1KB.txt,2.418,2.327
128,1KB.txt,2.325,2.52
128,1KB.txt,2.748,3.626
128,1KB.txt,2.503,2.323
128,1KB.txt,2.739,3.573
128,1KB.txt,2.678,2.533
128,1KB.txt,2.455,2.522
128,1KB.txt,2.337,2.365
128,1KB.txt,2.701,2.298
128,1KB.txt,2.737,2.392
128,1KB.txt,2.615,2.46
128,1KB.txt,2.618,2.338
128,1KB.txt,2.503,2.428
128,1KB.txt,1.471,3.929
128,1KB.txt,1.444,2.762
128,1KB.txt,2.42,2.476
128,1KB.txt,2.617,2.381
128,1KB.txt,2.417,2.329
128,1KB.txt,2.4,2.83
128,1KB.txt,2.375,2.634
128,1KB.txt,2.347,2.371
128,1KB.txt,3.731,2.303
128,1KB.txt,2.688,2.335
128,1KB.txt,2.059,2.406
128,1KB.txt,2.478,2.343
128,1KB.txt,2.349,1.798
128,1KB.txt,2.431,1.5
128,1KB.txt,2.676,2.28
128,1KB.txt,2.765,2.317
128,1KB.txt,2.417,1.517
128,1KB.txt,1.459,2.432
128,1KB.txt,3,2.401
128,1KB.txt,2.782,2.96
128,1KB.txt,2.3,3.037
128,1KB.txt,2.524,2.667
128,1KB.txt,3.278,2.487
128,1KB.txt,2.421,2.391
128,1KB.txt,2.564,2.654
128,1KB.txt,2.373,4.368
128,1KB.txt,2.485,6.503
128,1KB.txt,4.294,4.135
128,1KB.txt,2.681,3.01
128,1KB.txt,2.594,3.059
128,1KB.txt,2.461,2.505
128,1KB.txt,1.617,3.147
128,1KB.txt,2.548,2.352
128,1KB.txt,2.258,2.398
128,1KB.txt,2.6,2.246
128,1KB.txt,2.47,2.186
128,1KB.txt,2.611,2.355
128,1KB.txt,1.775,1.914
128,1KB.txt,2.846,2.251
128,1KB.txt,3.252,2.447
128,1KB.txt,2.407,2.389
128,1KB.txt,4.99,2.221
128,1KB.txt,2.578,2.235
128,1KB.txt,2.641,3.242
128,1KB.txt,2.741,3.62
128,1KB.txt,2.81,2.281
128,1KB.txt,2.894,2.838
128,1KB.txt,2.694,2.409
128,1KB.txt,2.875,2.457
128,1KB.txt,2.51,2.369
128,1KB.txt,2.448,2.351
128,1KB.txt,2.537,2.287
128,1KB.txt,2.542,2.618
128,1KB.txt,2.514,2.464
128,1KB.txt,2.41,2.608
128,1KB.txt,2.618,2.628
128,1KB.txt,2.554,2.456
128,1KB.txt,2.332,2.252
128,1KB.txt,2.344,2.431
128,1KB.txt,2.572,2.771
128,1KB.txt,2.498,2.486
128,1KB.txt,2.356,2.362
128,1KB.txt,2.499,2.314
128,1KB.txt,2.744,2.459
128,1KB.txt,2.58,2.576
128,1KB.txt,2.919,2.817
128,1KB.txt,2.812,5.275
128,1KB.txt,11.218,6.879
128,1KB.txt,2.799,3.974
128,1KB.txt,3.435,8.925
128,1KB.txt,9.922,1.511
128,1KB.txt,3.053,2.435
128,1KB.txt,2.724,2.663
128,1KB.txt,3.765,1.686
128,1KB.txt,2.845,2.367
128,1KB.txt,3.381,2.815
128,1KB.txt,2.522,2.587
128,1KB.txt,2.41,2.23
128,1KB.txt,2.868,2.656
128,1KB.txt,2.428,1.597
128,1KB.txt,1.498,2.433
128,1KB.txt,2.627,2.385
128,1KB.txt,2.724,2.505
128,1KB.txt,2.712,2.285
128,1KB.txt,2.495,2.299
128,1KB.txt,2.83,2.184
128,1KB.txt,2.443,2.198
128,1KB.txt,2.399,1.969
128,1KB.txt,1.881,2.089
128,1KB.txt,1.884,2.125
128,1KB.txt,2.562,2.566
128,1KB.txt,3.573,2.425
128,1KB.txt,5.384,2.763
128,1KB.txt,2.508,2.603
128,1KB.txt,2.467,2.662
128,1KB.txt,17.422,2.624
128,1KB.txt,5.678,3.874
128,1KB.txt,2.581,2.079
128,1KB.txt,6.041,5.942
128,1KB.txt,2.825,2.626
128,1KB.txt,4.646,2.676
128,1KB.txt,3.957,2.618
128,1KB.txt,2.795,2.409
128,1KB.txt,4.99,2.623
128,1KB.txt,3.13,2.427
128,1KB.txt,2.046,2.951
128,1KB.txt,2.511,3.198
128,1KB.txt,3.259,2.635
128,1KB.txt,2.753,2.567
128,1KB.txt,2.423,2.58
128,1KB.txt,2.408,2.561
128,1KB.txt,2.512,2.568
128,1KB.txt,1.622,1.563
128,1KB.txt,1.422,1.341
128,1KB.txt,1.738,2.373
128,1KB.txt,2.644,3.091
128,1KB.txt,3.518,5.016
128,1KB.txt,7.692,3.554
128,1KB.txt,4.452,2.435
128,1KB.txt,2.617,2
128,1KB.txt,1.738,1.866
128,1KB.txt,1.676,1.83
128,1KB.txt,2.904,2.621
128,1KB.txt,1.805,7.335
128,1KB.txt,9.282,5.793
128,1KB.txt,6.032,4.876
128,1KB.txt,3.112,5.744
128,1KB.txt,5.743,6.001
128,1KB.txt,6.252,2.478
128,1KB.txt,2.559,2.798
128,1KB.txt,2.755,1.636
128,1KB.txt,2.611,2.882
128,1KB.txt,3.127,2.764
128,1KB.txt,2.42,2.872
128,1KB.txt,2.492,2.62
128,1KB.txt,2.623,2.489
128,1KB.txt,3.489,2.769
128,1KB.txt,2.549,3.007
128,1KB.txt,2.785,2.498
128,1KB.txt,2.802,2.827
128,1KB.txt,2.355,2.442
128,1KB.txt,2.336,2.748
128,1KB.txt,2.697,3.529
128,1KB.txt,2.476,2.543
128,1KB.txt,2.837,2.249
128,1KB.txt,2.512,2.56
128,1KB.txt,1.823,2.564
128,1KB.txt,1.712,2.919
128,1KB.txt,2.578,3.054
128,1KB.txt,2.729,2.484
128,1KB.txt,5.532,3.08
128,1KB.txt,2.488,1.698
128,1KB.txt,5.044,3.05
128,1KB.txt,4.907,8.318
128,1KB.txt,5.968,7.839
128,1KB.txt,2.256,2.543
128,1KB.txt,4.173,5.806
128,1KB.txt,3.286,2.72
128,1KB.txt,3.293,2.654
128,1KB.txt,4.066,3.517
128,1KB.txt,2.707,2.628
128,1KB.txt,3.627,2.685
128,1KB.txt,2.937,2.407
128,1KB.txt,2.551,3.405
128,1KB.txt,3.928,3.318
128,1KB.txt,3.522,2.422
128,1KB.txt,2.52,2.099
128,1KB.txt,2.566,2.485
128,1KB.txt,2.349,3.179
128,1KB.txt,2.567,2.664
128,1KB.txt,2.663,2.552
128,1KB.txt,5.977,4.262
128,1KB.txt,2.589,1.697
128,1KB.txt,2.74,2.9
128,1KB.txt,1.794,2.006
128,1KB.txt,2.214,2.542
128,1KB.txt,2.584,3.183
128,1KB.txt,3.549,2.454
128,1KB.txt,3.299,3.117
128,1KB.txt,2.603,2.41
128,1KB.txt,2.581,3.422
128,1KB.txt,2.395,2.486
128,1KB.txt,2.526,2.644
128,1KB.txt,2.47,34.891
128,1KB.txt,3.062,2.205
128,1KB.txt,3.464,2.368
128,1KB.txt,3.235,2.029
128,1KB.txt,2.972,3.081
128,1KB.txt,2.478,3.813
128,1KB.txt,2.385,2.456
128,1KB.txt,1.966,2.429
128,1KB.txt,3.438,3.089
128,1KB.txt,5.027,10.828
128,1KB.txt,5.003,3.529
128,1KB.txt,3.939,2.777
128,1KB.txt,2.709,4.617
128,1KB.txt,3.206,5.164
128,1KB.txt,1.68,1.857
128,1KB.txt,4.113,3.07
128,1KB.txt,2.691,2.645
128,1KB.txt,2.845,2.601
128,1KB.txt,3.503,2.466
128,1KB.txt,2.468,2.481
128,1KB.txt,2.905,2.367
128,1KB.txt,2.614,2.469
128,1MB.txt,20.822,21.749
128,1MB.txt,15.591,21.616
128,1MB.txt,22.729,21.045
128,1MB.txt,23.742,25.547
128,1MB.txt,22.751,24.636
128,1MB.txt,24.62,22.956
128,1MB.txt,23.046,23.634
128,1MB.txt,28.672,24.965
128,1MB.txt,26.509,25.767
128,1MB.txt,25.969,22.06
128,1MB.txt,31.953,23.363
128,1MB.txt,22.666,21.968
128,1MB.txt,23.156,23.238
128,1MB.txt,26.019,19.126
128,1MB.txt,23.617,26.547
128,1MB.txt,38.616,14.559
128,1MB.txt,23.335,27.809
128,1MB.txt,25.329,24.219
128,1MB.txt,26.39,23.694
128,1MB.txt,45.491,32.117
128,1MB.txt,25.847,23.585
128,1MB.txt,23.692,24.04
128,1MB.txt,23.7,22.616
128,1MB.txt,25.025,22.746
128,1MB.txt,24.029,23.942
128,1MB.txt,25.925,21.422
128,1MB.txt,23.161,23.476
128,1MB.txt,23.667,24.122
128,1MB.txt,25.038,22.729
128,1MB.txt,24.094,24.258
128,1MB.txt,19.454,22.433
128,1MB.txt,27.604,22.362
128,1MB.txt,22.934,22.89
128,1MB.txt,24.852,22.113
128,1MB.txt,22.707,23.327
128,1MB.txt,22.35,22.081
128,1MB.txt,23.991,23.096
128,1MB.txt,23.232,23.253
128,1MB.txt,24.061,22.913
128,1MB.txt,24.04,24.619
128,1MB.txt,24.429,24.233
128,1MB.txt,25.302,22.852
128,1MB.txt,23.156,20.848
128,1MB.txt,23.233,22.348
128,1MB.txt,23.292,23.108
128,1MB.txt,24.185,23.233
128,1MB.txt,32.013,13.6
128,1MB.txt,24.604,26.511
128,1MB.txt,27.39,32.172
128,1MB.txt,25.275,23.396
128,1MB.txt,23.697,25.247
128,1MB.txt,23.204,23.108
128,1MB.txt,25.758,23.594
128,1MB.txt,23.851,26.08
128,1MB.txt,23.854,23.234
128,1MB.txt,24.236,21.926
128,1MB.txt,25.002,24.257
128,1MB.txt,24.748,22.914
128,1MB.txt,20.776,23.384
128,1MB.txt,23.133,23.262
128,1MB.txt,25.589,22.052
128,1MB.txt,26.02,19.297
128,1MB.txt,23.285,21.802
128,1MB.txt,22.631,23.37
128,1MB.txt,23.109,21.951
128,1MB.txt,21.033,21.886
128,1MB.txt,17.558,22.838
128,1MB.txt,26.724,22.257
128,1MB.txt,22.13,24.066
128,1MB.txt,21.87,24.024
128,1MB.txt,31.112,22.759
128,1MB.txt,27.9,22.754
128,1MB.txt,29.919,21.132
128,1MB.txt,41.995,22.798
128,1MB.txt,17.312,23.216
128,1MB.txt,22.587,37.621
128,1MB.txt,19.378,21.524
128,1MB.txt,22.347,21.192
128,1MB.txt,24.378,22.557
128,1MB.txt,24.641,27.454
128,1MB.txt,23.859,25.271
128,1MB.txt,20.41,18.803
128,1MB.txt,25.569,22.471
128,1MB.txt,23.007,23.206
128,1MB.txt,26.085,24.022
128,1MB.txt,25.03,22.673
128,1MB.txt,30.267,23.447
128,1MB.txt,24.783,22.97
128,1MB.txt,25.169,23.712
128,1MB.txt,24.337,22.867
128,1MB.txt,24.09,22.094
128,1MB.txt,21.842,24.364
128,1MB.txt,23.589,24.233
128,1MB.txt,25.287,24.026
128,1MB.txt,23.845,23.735
128,1MB.txt,22.962,22.388
128,1MB.txt,18.347,20.972
128,1MB.txt,23.991,20.808
128,1MB.txt,23.048,21.876
128,1MB.txt,22.78,22.095
128,1MB.txt,19.698,21.917
128,1MB.txt,22.805,22.979
128,1MB.txt,23.425,21.99
128,1MB.txt,23.976,22.409
128,1MB.txt,23.02,20.541
128,1MB.txt,24.546,21.953
128,1MB.txt,28.473,23.158
128,1MB.txt,22.891,22.185
128,1MB.txt,24.697,22.946
128,1MB.txt,22.113,22.943
128,1MB.txt,20.21,21.278
128,1MB.txt,20.076,23.771
128,1MB.txt,23.441,19.287
128,1MB.txt,19.278,19.794
128,1MB.txt,19.283,21.578
128,1MB.txt,20.94,21.63
128,1MB.txt,26.824,22.967
128,1MB.txt,26.061,23.571
128,1MB.txt,25.96,28.423
128,1MB.txt,21.381,23.926
128,1MB.txt,31.785,196.833
128,1MB.txt,86.412,28.297
128,1MB.txt,56.634,29.079
128,1MB.txt,26.686,27.171
128,1MB.txt,29.07,23.805
128,1MB.txt,23.3,22.454
128,1MB.txt,28.965,23.655
128,1MB.txt,26.538,20.623
128,1MB.txt,23.102,25.44
128,1MB.txt,25.758,22.988
128,1MB.txt,26.175,20.876
128,1MB.txt,23.884,26.648
128,1MB.txt,22.511,22.945
128,1MB.txt,23.957,27.029
128,1MB.txt,25.347,22.548
128,1MB.txt,23.329,16.073
128,1MB.txt,24.878,30.5
128,1MB.txt,23.121,20.625
128,1MB.txt,24.683,14.285
128,1MB.txt,23.483,24.999
128,1MB.txt,47.553,25.795
128,1MB.txt,23.64,21.064
128,1MB.txt,30.025,26.308
128,1MB.txt,40.258,44.273
128,1MB.txt,23.112,21.632
128,1MB.txt,25.523,21.98
128,1MB.txt,29.675,24.622
128,1MB.txt,28.045,20.673
128,1MB.txt,26.546,35.744
128,1MB.txt,41.587,42.97
128,1MB.txt,37.518,20.416
128,1MB.txt,26.381,24.316
128,1MB.txt,24.768,22.753
128,1MB.txt,25.927,20.172
128,1MB.txt,24.159,24.968
128,1MB.txt,20.797,24.337
128,1MB.txt,23.784,62.71
128,1MB.txt,43.511,23.027
128,1MB.txt,21.013,23.843
128,1MB.txt,25.375,22.297
128,1MB.txt,23.383,23.299
128,1MB.txt,23.901,23.442
128,1MB.txt,24.153,24.544
128,1MB.txt,22.768,21.45
128,1MB.txt,38.328,25.586
128,1MB.txt,25.419,20.72
128,1MB.txt,21.448,23.316
128,1MB.txt,22.723,23.944
128,1MB.txt,22.403,22.082
128,1MB.txt,22.861,27.24
128,1MB.txt,26.705,20.623
128,1MB.txt,23.061,21.561
128,1MB.txt,20.898,24.549
128,1MB.txt,23.753,24.053
128,1MB.txt,21.472,19.53
128,1MB.txt,25.345,21.392
128,1MB.txt,25.457,21.893
128,1MB.txt,22.223,22.707
128,1MB.txt,23.831,24.043
128,1MB.txt,33.057,20.285
128,1MB.txt,24.761,25.431
128,1MB.txt,26.795,23.914
128,1MB.txt,22.505,21.791
128,1MB.txt,21.741,22.117
128,1MB.txt,25.638,22.956
128,1MB.txt,22.201,23.339
128,1MB.txt,23.687,21.163
128,1MB.txt,22.723,22.309
128,1MB.txt,26.845,23.093
128,1MB.txt,24.603,22.355
128,1MB.txt,24.858,23.053
128,1MB.txt,23.56,22.174
128,1MB.txt,24.098,23.191
128,1MB.txt,22.523,22.118
128,1MB.txt,23.814,24.488
128,1MB.txt,20.196,23.314
128,1MB.txt,22.976,22.335
128,1MB.txt,29.018,132.849
128,1MB.txt,29.836,42.702
128,1MB.txt,22.371,26.774
128,1MB.txt,28.97,22.657
128,1MB.txt,22.606,31.516
128,1MB.txt,24.868,22.376
128,1MB.txt,29.261,24.556
128,1MB.txt,23.932,23.27
128,1MB.txt,24.016,22.003
128,1MB.txt,25.098,20.921
128,1MB.txt,23.447,23.935
128,1MB.txt,23.353,21.587
128,1MB.txt,24.488,23.71
128,1MB.txt,23.563,23.082
128,1MB.txt,28.114,31.603
128,1MB.txt,25.99,23.864
128,1MB.txt,23.544,26.314
128,1MB.txt,28.44,23.445
128,1MB.txt,29.701,28.317
128,1MB.txt,22.74,21.585
128,1MB.txt,23.261,22.386
128,1MB.txt,22.883,27.572
128,1MB.txt,24.054,22.614
128,1MB.txt,24.291,22.23
128,1MB.txt,25.115,25.53
128,1MB.txt,24.314,22.938
128,1MB.txt,24.966,23.826
128,1MB.txt,24.273,23.381
128,1MB.txt,25.437,23.027
128,1MB.txt,24.047,21.486
128,1MB.txt,21.863,21.72
128,1MB.txt,23.496,21.423
128,1MB.txt,21.771,24.541
128,1MB.txt,23.192,22.148
128,1MB.txt,24.851,24.506
128,1MB.txt,23.743,21.713
128,1MB.txt,24.374,22.998
128,1MB.txt,25.091,23.908
128,1MB.txt,26.041,22.857
128,1MB.txt,24.599,22.718
128,1MB.txt,22.379,24.404
128,1MB.txt,26.531,24.166
128,1MB.txt,26.963,23.048
128,1MB.txt,22.598,22.366
128,1MB.txt,23.966,22.375
128,1MB.txt,24.158,23.937
128,1MB.txt,23.373,22.57
128,1MB.txt,25.516,22.896
128,1MB.txt,22.021,24.048
128,1MB.txt,23.79,29.497
128,1MB.txt,24.322,24.129
128,1MB.txt,22.71,21.783
128,1MB.txt,22.392,21.644
128,1MB.txt,23.041,18.762
128,1MB.txt,23.634,22.248
128,1MB.txt,24.316,22.973
128,1MB.txt,23.247,23.188
128,1MB.txt,23.618,22.783
128,1MB.txt,23.702,30.983
128,1MB.txt,23.893,22.184
128,1MB.txt,22.749,23.575
128,1MB.txt,22.949,24.214
128,1MB.txt,22.731,22.011
128,1MB.txt,23.776,21.904
128,1MB.txt,22.167,22.467
128,1MB.txt,22.873,21.205
