KeySize,File,Encryption_Time,Decryption_Time
128,16MB.txt,87.153,67.108
128,16MB.txt,86.77,67.3
128,16MB.txt,88.128,67.416
128,16MB.txt,85.639,177.64
128,16MB.txt,102.432,71.131
128,16MB.txt,104.679,72.644
128,16MB.txt,87.447,67.253
128,16MB.txt,83.868,69.336
128,16MB.txt,102.781,67.955
128,16MB.txt,84,67.547
128,16MB.txt,81.517,63.623
128,16MB.txt,87.221,79.591
128,16MB.txt,88.686,70.757
128,16MB.txt,91.786,71.478
128,16MB.txt,84.386,63.182
128,16MB.txt,82.774,70.974
128,16MB.txt,90.742,65.648
128,16MB.txt,104.301,79.797
128,16MB.txt,93.393,71.475
128,16MB.txt,84.847,72.189
128,16MB.txt,91.563,91.292
128,16MB.txt,88.319,67.378
128,16MB.txt,116.317,71.7
128,16MB.txt,97.466,76.588
128,16MB.txt,88.884,72.48
128,16MB.txt,94.661,70.022
128,16MB.txt,85.536,63.606
128,16MB.txt,85.043,67.791
128,16MB.txt,92.509,67.646
128,16MB.txt,87.516,66.26
128,16MB.txt,87.42,65.987
128,16MB.txt,80.397,82.502
128,16MB.txt,90.226,69.244
128,16MB.txt,89.888,67.428
128,16MB.txt,90.571,69.143
128,16MB.txt,82.983,66.134
128,16MB.txt,85.609,81.057
128,16MB.txt,88.765,67.369
128,16MB.txt,86.456,67.618
128,16MB.txt,85.566,64.286
128,16MB.txt,85.351,66.672
128,16MB.txt,88.965,67.831
128,16MB.txt,86.786,65.56
128,16MB.txt,91.581,67.186
128,16MB.txt,85.531,66.629
128,16MB.txt,86.26,66.865
128,16MB.txt,85.201,65.422
128,16MB.txt,84.556,75.843
128,16MB.txt,81.933,67.063
128,16MB.txt,87.103,112.333
128,16MB.txt,95.608,83.366
128,16MB.txt,88.381,421.554
128,16MB.txt,126.044,89.291
128,16MB.txt,86.385,77.855
128,16MB.txt,112.133,112.884
128,16MB.txt,97.828,67.821
128,16MB.txt,83.807,65.044
128,16MB.txt,97.732,64.458
128,16MB.txt,83.026,63.97
128,16MB.txt,84.834,67.994
128,16MB.txt,85.802,80.916
128,16MB.txt,86.467,72.362
128,16MB.txt,93.366,64.227
128,16MB.txt,84.097,65.844
128,16MB.txt,91.827,65.231
128,16MB.txt,83.281,63.939
128,16MB.txt,143.34,75.674
128,16MB.txt,90.847,69.175
128,16MB.txt,89.132,99.643
128,16MB.txt,137.537,70.788
128,16MB.txt,84.733,74.905
128,16MB.txt,87.754,86.898
128,16MB.txt,87.075,66.357
128,16MB.txt,99.029,68.163
128,16MB.txt,85.759,81.689
128,16MB.txt,92.292,66.965
128,16MB.txt,86.905,75.76
128,16MB.txt,86.323,97.216
128,16MB.txt,114.899,74.883
128,16MB.txt,123.966,125.67
128,16MB.txt,128.817,92.184
128,16MB.txt,83.439,65.853
128,16MB.txt,85.12,70.36
128,16MB.txt,84.792,86.309
128,16MB.txt,98.291,71.911
128,16MB.txt,99.848,66.703
128,16MB.txt,88.391,83.012
128,16MB.txt,111.107,87.731
128,16MB.txt,97.969,97.99
128,16MB.txt,92.061,68.633
128,16MB.txt,104.965,69.745
128,16MB.txt,88.715,68.706
128,16MB.txt,86.055,59.033
128,16MB.txt,83.462,69.744
128,16MB.txt,84.941,69.548
128,16MB.txt,85.323,73.153
128,16MB.txt,116.589,60.963
128,16MB.txt,83.885,67.349
128,16MB.txt,86.286,67.531
128,16MB.txt,85.852,81.585
128,16MB.txt,294.29,67.307
128,16MB.txt,103.497,72.388
128,16MB.txt,94.282,162.668
128,16MB.txt,235.89,176.358
128,16MB.txt,190.842,91.152
128,16MB.txt,114.804,131.689
128,16MB.txt,248.515,208.693
128,16MB.txt,126.21,78.375
128,16MB.txt,99.623,74.685
128,16MB.txt,108.562,67.704
128,16MB.txt,97.753,68.14
128,16MB.txt,92.255,78.93
128,16MB.txt,93.695,69.063
128,16MB.txt,86.524,74.608
128,16MB.txt,86.675,62.628
128,16MB.txt,83.992,72.177
128,16MB.txt,88.595,66.192
128,16MB.txt,97.642,72.248
128,16MB.txt,99.596,59.37
128,16MB.txt,82.955,69.461
128,16MB.txt,89.807,67.561
128,16MB.txt,88.083,86.117
128,16MB.txt,97.498,64.509
128,16MB.txt,85.433,85.43
128,16MB.txt,113.244,301.686
128,16MB.txt,176.025,93.284
128,16MB.txt,253.171,83.507
128,16MB.txt,147.584,146.863
128,16MB.txt,207.071,1039.01
128,16MB.txt,716.375,143.825
128,16MB.txt,116.682,89.605
128,16MB.txt,102.074,101.286
128,16MB.txt,118.954,73.53
128,16MB.txt,98.235,79.057
128,16MB.txt,91.183,71.477
128,16MB.txt,100.561,76.963
128,16MB.txt,94.593,68.91
128,16MB.txt,85.446,66.044
128,16MB.txt,84.434,65.612
128,16MB.txt,87.708,64.273
128,16MB.txt,84.964,86.749
128,16MB.txt,84.579,197.104
128,16MB.txt,100.551,85.202
128,16MB.txt,183.778,141.639
128,16MB.txt,118.97,88.777
128,16MB.txt,81.686,74.802
128,16MB.txt,100.883,71.003
128,16MB.txt,87.731,177.821
128,16MB.txt,146.069,103.33
128,16MB.txt,125.717,90.76
128,16MB.txt,169.498,169.413
128,16MB.txt,173.068,148.521
128,16MB.txt,213.886,120.164
128,16MB.txt,204.324,97.807
128,16MB.txt,365.925,399.498
128,16MB.txt,192.595,109.251
128,16MB.txt,98.739,69.21
128,16MB.txt,87.952,73.62
128,16MB.txt,111.575,68.792
128,16MB.txt,85.102,536.144
128,16MB.txt,147.649,88.618
128,16MB.txt,102.462,170.223
128,16MB.txt,123.093,124.892
128,16MB.txt,137.182,122.454
128,16MB.txt,198.61,165.957
128,16MB.txt,208.961,80.057
128,16MB.txt,112.498,96.621
128,16MB.txt,126.992,74.851
128,16MB.txt,95.011,76.877
128,16MB.txt,94.106,70.046
128,16MB.txt,114.422,72.423
128,16MB.txt,96.337,88.048
128,16MB.txt,107.857,89.208
128,16MB.txt,120.676,127.865
128,16MB.txt,147.9,132.817
128,16MB.txt,98.956,119.878
128,16MB.txt,98.75,90.462
128,16MB.txt,149.83,102.903
128,16MB.txt,103.611,72.947
128,16MB.txt,88.613,68.765
128,16MB.txt,107.635,104.207
128,16MB.txt,119.84,72.811
128,16MB.txt,94.072,75.435
128,16MB.txt,87.908,65.922
128,16MB.txt,85.792,78.054
128,16MB.txt,102.885,66.598
128,16MB.txt,102.26,88.647
128,16MB.txt,134.534,118.434
128,16MB.txt,122.922,66.154
128,16MB.txt,86.44,67.106
128,16MB.txt,96.16,118.797
128,16MB.txt,97.258,87.125
128,16MB.txt,102.686,71.408
128,16MB.txt,89.834,72.053
128,16MB.txt,85.496,66.395
128,16MB.txt,130.501,116.654
128,16MB.txt,91.724,73.523
128,16MB.txt,85.209,65.769
128,16MB.txt,84.846,95.289
128,16MB.txt,90.583,78.364
128,16MB.txt,99.047,74.87
128,16MB.txt,96.986,163.87
128,16MB.txt,112.859,76.902
128,16MB.txt,176.204,110.289
128,16MB.txt,133.698,158.756
128,16MB.txt,182.286,161.371
128,16MB.txt,171.19,134.416
128,16MB.txt,91.603,71.893
128,16MB.txt,140.725,80.041
128,16MB.txt,92.402,102.133
128,16MB.txt,98.202,69.632
128,16MB.txt,121.295,80.058
128,16MB.txt,90.161,85.973
128,16MB.txt,90.958,75.649
128,16MB.txt,79.599,95.281
128,16MB.txt,236.989,123.736
128,16MB.txt,103.206,63.537
128,16MB.txt,125.092,76.362
128,16MB.txt,100.163,132.74
128,16MB.txt,101.037,83.082
128,16MB.txt,94.815,78.829
128,16MB.txt,113.712,84.32
128,16MB.txt,94.869,67.07
128,16MB.txt,98.358,65.841
128,8MB.txt,49.489,42.49
128,8MB.txt,129.297,57.587
128,8MB.txt,59.045,51.674
128,8MB.txt,57.561,85.472
128,8MB.txt,56.009,41.391
128,8MB.txt,64.092,161.135
128,8MB.txt,62.928,79.266
128,8MB.txt,56.59,66.768
128,8MB.txt,83.817,48.443
128,8MB.txt,55.726,62.198
128,8MB.txt,56.467,67.528
128,8MB.txt,72.496,57.827
128,8MB.txt,80.023,75.712
128,8MB.txt,63.276,45.5
128,8MB.txt,65.984,35.15
128,8MB.txt,63.786,57.174
128,8MB.txt,49.914,38.709
128,8MB.txt,63.105,36.624
128,8MB.txt,42.168,33.006
128,8MB.txt,47.904,54.193
128,8MB.txt,51.658,49.551
128,8MB.txt,54.362,51.991
128,8MB.txt,49.95,39.187
128,8MB.txt,45.997,36.61
128,8MB.txt,47.989,34.32
128,8MB.txt,70.541,42.601
128,8MB.txt,53.396,55.144
128,8MB.txt,49.725,38.117
128,8MB.txt,44.178,33.196
128,8MB.txt,44.476,44.692
128,8MB.txt,43.255,34.942
128,8MB.txt,42.69,34.59
128,8MB.txt,44.668,33.228
128,8MB.txt,43.836,33.547
128,8MB.txt,42.79,57.788
128,8MB.txt,48.604,38.348
128,8MB.txt,46.979,41.232
128,8MB.txt,61.762,59.797
128,8MB.txt,54.255,72.044
128,8MB.txt,49.839,47.638
128,8MB.txt,115.932,61.252
128,8MB.txt,66.805,46.11
128,8MB.txt,53.512,40.206
128,8MB.txt,43.449,54.677
128,8MB.txt,51.429,36.255
128,8MB.txt,46.626,98.049
128,8MB.txt,57.94,83.915
128,8MB.txt,86.599,56.748
128,8MB.txt,67.244,70.847
128,8MB.txt,69.943,44.615
128,8MB.txt,72.092,73.49
128,8MB.txt,57.278,46.305
128,8MB.txt,47.567,40.866
128,8MB.txt,71.512,56.185
128,8MB.txt,51.627,40.79
128,8MB.txt,59.451,54.412
128,8MB.txt,51.663,56.8
128,8MB.txt,54.388,50.013
128,8MB.txt,53.81,43.751
128,8MB.txt,53.247,40.208
128,8MB.txt,45.524,44.503
128,8MB.txt,135.521,131.309
128,8MB.txt,83.679,69.822
128,8MB.txt,58.729,60.361
128,8MB.txt,55.611,67.135
128,8MB.txt,51.819,70.012
128,8MB.txt,52.97,38.361
128,8MB.txt,53.017,93.025
128,8MB.txt,342.313,49.617
128,8MB.txt,55.324,59.484
128,8MB.txt,81.485,46.992
128,8MB.txt,56.707,43.909
128,8MB.txt,45.471,55.778
128,8MB.txt,62.817,59.492
128,8MB.txt,80.464,60.51
128,8MB.txt,64.663,57.487
128,8MB.txt,52.607,39.937
128,8MB.txt,51.084,41.522
128,8MB.txt,49.793,37.33
128,8MB.txt,49.212,36.997
128,8MB.txt,46.175,37.775
128,8MB.txt,47.606,32.664
128,8MB.txt,43.296,32.991
128,8MB.txt,43.512,52.138
128,8MB.txt,54.957,59.581
128,8MB.txt,51.562,39.532
128,8MB.txt,55.751,40.484
128,8MB.txt,44.453,32.771
128,8MB.txt,44.472,36.947
128,8MB.txt,47.63,46.497
128,8MB.txt,61.001,39.522
128,8MB.txt,47.603,37.598
128,8MB.txt,44.524,80.597
128,8MB.txt,52.303,110.148
128,8MB.txt,146.455,99.864
128,8MB.txt,74.697,55.29
128,8MB.txt,52.332,31.803
128,8MB.txt,212.816,178.964
128,8MB.txt,291.321,117.394
128,8MB.txt,178.669,93.587
128,8MB.txt,88.197,70.324
128,8MB.txt,142.578,59.686
128,8MB.txt,82.892,92.008
128,8MB.txt,635.206,110.876
128,8MB.txt,98.361,66.708
128,8MB.txt,95.18,46.324
128,8MB.txt,55.086,48.303
128,8MB.txt,51.919,37.593
128,8MB.txt,53.474,39.284
128,8MB.txt,72.874,70.913
128,8MB.txt,49.824,44.155
128,8MB.txt,48.814,37.981
128,8MB.txt,46.347,37.538
128,8MB.txt,67.526,42.161
128,8MB.txt,84.449,34.256
128,8MB.txt,52.955,41.148
128,8MB.txt,66.815,41.363
128,8MB.txt,84.409,45.568
128,8MB.txt,70.026,38.57
128,8MB.txt,75.645,63.947
128,8MB.txt,50.378,43.157
128,8MB.txt,45.402,38.165
128,8MB.txt,45.508,57.9
128,8MB.txt,109.033,95.292
128,8MB.txt,185.013,141.43
128,8MB.txt,123.179,61.501
128,8MB.txt,64.388,43.637
128,8MB.txt,65.834,47.632
128,8MB.txt,54.161,63.103
128,8MB.txt,49.681,43.133
128,8MB.txt,39.848,34.838
128,8MB.txt,42.83,43.372
128,8MB.txt,46.318,38.79
128,8MB.txt,46.956,36.418
128,8MB.txt,45.573,36.815
128,8MB.txt,135.526,66.196
128,8MB.txt,58.982,44.566
128,8MB.txt,49.89,38.474
128,8MB.txt,47.171,33.776
128,8MB.txt,48.873,36.938
128,8MB.txt,47.024,34.041
128,8MB.txt,40.393,37.516
128,8MB.txt,49.687,42.366
128,8MB.txt,47.568,38.23
128,8MB.txt,44.039,74.798
128,8MB.txt,60.826,64.415
128,8MB.txt,47.396,31.984
128,8MB.txt,48.199,37.464
128,8MB.txt,47.337,33.949
128,8MB.txt,44.26,42.027
128,8MB.txt,56.048,38.39
128,8MB.txt,45.635,44.323
128,8MB.txt,46.515,35.596
128,8MB.txt,43.384,40.931
128,8MB.txt,54.468,39.137
128,8MB.txt,59.759,38.575
128,8MB.txt,44.032,47.185
128,8MB.txt,61.776,37.761
128,8MB.txt,46.99,99.643
128,8MB.txt,57.86,35.988
128,8MB.txt,66.752,35.784
128,8MB.txt,45.517,45.091
128,8MB.txt,69.426,44.303
128,8MB.txt,48.321,37.857
128,8MB.txt,48.68,35.036
128,8MB.txt,43.898,37.888
128,8MB.txt,46.826,35.534
128,8MB.txt,47.117,43.431
128,8MB.txt,43.026,38.195
128,8MB.txt,53.473,36.451
128,8MB.txt,53.905,34.877
128,8MB.txt,44.765,34.981
128,8MB.txt,48.124,71.083
128,8MB.txt,88.171,45.756
128,8MB.txt,57.238,58.598
128,8MB.txt,67.287,55.829
128,8MB.txt,53.004,61.947
128,8MB.txt,54.316,39.16
128,8MB.txt,42.622,34.511
128,8MB.txt,43.666,39.369
128,8MB.txt,47.236,46.951
128,8MB.txt,44.456,49.579
128,8MB.txt,85.716,66.379
128,8MB.txt,107.135,58.181
128,8MB.txt,69.702,41.411
128,8MB.txt,51.21,39.193
128,8MB.txt,46.51,35.853
128,8MB.txt,45.802,52.712
128,8MB.txt,44.899,33.428
128,8MB.txt,72.439,41.49
128,8MB.txt,51.377,100.03
128,8MB.txt,52.769,41.697
128,8MB.txt,54.453,63.464
128,8MB.txt,68.988,57.031
128,8MB.txt,66.642,70.922
128,8MB.txt,82.878,43.203
128,8MB.txt,114.632,35.059
128,8MB.txt,44.911,35.726
128,8MB.txt,47.268,37.466
128,8MB.txt,46.555,66.549
128,8MB.txt,49.261,39.341
128,8MB.txt,52.825,38.863
128,8MB.txt,41.791,42.287
128,8MB.txt,48.385,40.994
128,8MB.txt,45.879,34.484
128,8MB.txt,44.695,35.249
128,8MB.txt,64.941,41.994
128,8MB.txt,45.39,36.571
128,8MB.txt,41.782,32.678
128,8MB.txt,47.701,45.871
128,8MB.txt,75.088,47.148
128,8MB.txt,79.897,94.599
128,8MB.txt,103.888,50.71
128,8MB.txt,72.53,46.072
128,8MB.txt,72.826,41.345
128,8MB.txt,49.565,37.699
128,8MB.txt,48.153,34.697
128,8MB.txt,60.328,40.155
128,8MB.txt,48.31,41.109
128,8MB.txt,55.946,74.377
128,8MB.txt,84.356,61.448
128,8MB.txt,61.311,42.078
128,8MB.txt,103.168,106.334
128,8MB.txt,116.904,78.465
128,8MB.txt,127.83,39.038
128,8MB.txt,109.073,68.917
128,8MB.txt,83.361,78.584
128,8MB.txt,69.508,44.223
128,8MB.txt,45.12,58.462
128,8MB.txt,49.724,41.693
128,8MB.txt,46.147,38.046
128,8MB.txt,44.269,42.232
128,8MB.txt,47.891,38.848
128,8MB.txt,45.232,46.146
128,8MB.txt,44.743,37.321
128,8MB.txt,51.327,40.237
128,8MB.txt,46.349,49.49
128,8MB.txt,128.883,73.762
128,8MB.txt,79.277,96.735
128,8MB.txt,75,66.361
128,8MB.txt,94.623,69.602
128,8MB.txt,96.704,43.565
128,8MB.txt,69.844,54.993
128,8MB.txt,49.104,39.984
128,8MB.txt,48.106,36.889
128,8MB.txt,46.686,38.078
128,8MB.txt,39.834,32.975
128,8MB.txt,44.089,36.896
128,8MB.txt,61.067,41.752
128,8MB.txt,50.004,36.992
128,8MB.txt,46.031,36.713
128,8MB.txt,47.2,47.378
128,8MB.txt,38.978,32.647
128,8MB.txt,56.628,38.04
128,8MB.txt,61.481,38.81
128,8MB.txt,60.446,40.992
128,8MB.txt,46.226,37.189
128,8MB.txt,50.733,32.579
128,8MB.txt,114.695,36.115
128,8MB.txt,73.362,42.341
128,8MB.txt,45.786,34.839
128,8MB.txt,67.068,35.011
128,8MB.txt,49.715,38.335
128,8MB.txt,41.156,33.777
128,8MB.txt,45.066,35.613
128,8MB.txt,45.869,35.396
128,8MB.txt,44.279,35.128
128,8MB.txt,43.555,34.529
128,8MB.txt,44.601,35.441
128,8MB.txt,43.113,42.454
128,8MB.txt,52.149,37.236
128,8MB.txt,45.52,35.973
128,8MB.txt,44.111,42.847
128,8MB.txt,49.203,37.096
128,8MB.txt,43.512,34.814
128,8MB.txt,43.91,36.081
128,8MB.txt,46.225,33.455
128,8MB.txt,45.996,33.221
128,8MB.txt,43.656,34.218
128,8MB.txt,43.353,33.42
128,8MB.txt,43.605,34.496
128,8MB.txt,44.839,34.663
128,8MB.txt,43.452,34.227
128,8MB.txt,44.486,35.566
128,8MB.txt,45.226,40.805
128,8MB.txt,43.74,33.208
128,8MB.txt,43.352,35.374
128,8MB.txt,62.202,36.155
128,8MB.txt,44.662,34.326
128,8MB.txt,45.021,34.294
128,8MB.txt,46.31,34.33
128,8MB.txt,65.353,33.502
128,8MB.txt,44.445,33.788
128,8MB.txt,44.434,31.641
128,8MB.txt,43.319,33.316
128,8MB.txt,43.676,46.799
128,8MB.txt,48.454,42.568
128,8MB.txt,43.596,34.057
128,8MB.txt,46.624,33.699
128,8MB.txt,43.504,34.209
128,8MB.txt,48.05,35.858
128,8MB.txt,44.451,33.504
128,8MB.txt,47.208,92.702
128,8MB.txt,46.767,35.595
128,8MB.txt,48.795,36.881
128,8MB.txt,54.048,37.969
128,8MB.txt,47.17,36.937
128,8MB.txt,62.999,37.381
128,8MB.txt,278.125,66.747
128,8MB.txt,55.071,144.659
128,8MB.txt,101.358,55.828
128,8MB.txt,65.077,99.744
128,8MB.txt,65.374,67.608
128,8MB.txt,66.111,39.482
128,8MB.txt,48.389,35.303
128,8MB.txt,46.299,37.208
128,8MB.txt,62.833,40.363
128,8MB.txt,43.786,45.694
128,8MB.txt,57.671,41.676
128,8MB.txt,49.464,39.31
128,8MB.txt,59.797,40.467
128,8MB.txt,58.462,304.943
128,8MB.txt,114.341,53.573
128,8MB.txt,99.801,96.572
128,8MB.txt,58.101,39.327
128,8MB.txt,49.117,43.433
128,8MB.txt,62.973,52.399
128,8MB.txt,46.718,37.632
128,8MB.txt,85.147,63.058
128,8MB.txt,58.254,51.532
128,8MB.txt,64.937,70.854
128,8MB.txt,80.926,89.179
128,8MB.txt,191.808,52.556
128,8MB.txt,79.032,59.83
128,8MB.txt,74.193,67.56
128,8MB.txt,112.87,154.005
128,8MB.txt,77.19,46.303
128,8MB.txt,115.958,99.644
128,8MB.txt,137.645,37.064
128,8MB.txt,174.091,77.773
128,8MB.txt,107.104,108.22
128,8MB.txt,52.617,35.259
128,8MB.txt,47.808,36.074
128,8MB.txt,46.084,41.294
128,8MB.txt,46.472,34.642
128,8MB.txt,55.78,50.821
128,8MB.txt,68.158,43.735
128,8MB.txt,59.934,69.415
128,8MB.txt,80.092,168.644
128,8MB.txt,110.921,56.505
128,8MB.txt,61.086,71.335
128,8MB.txt,82.405,43.138
128,8MB.txt,51.114,36.28
128,8MB.txt,46.561,50.984
128,8MB.txt,45.323,79.15
128,8MB.txt,47.929,37.998
128,8MB.txt,67.595,58.177
128,8MB.txt,50.924,44.46
128,8MB.txt,51.773,73.817
128,8MB.txt,68.048,38.178
128,8MB.txt,53.567,38.261
128,8MB.txt,54.021,67.649
128,8MB.txt,58.977,41.447
128,8MB.txt,52.949,47.893
128,8MB.txt,48.486,41.843
128,8MB.txt,46.212,56.925
128,8MB.txt,44.265,59.41
128,8MB.txt,43.832,36.338
128,8MB.txt,46.642,35.013
128,8MB.txt,66.877,36.609
128,8MB.txt,44.698,37.736
128,8MB.txt,59.779,37.427
128,8MB.txt,46.351,43.4
128,8MB.txt,51.325,35.452
128,8MB.txt,50.918,35.399
128,8MB.txt,47.143,34.477
128,8MB.txt,59.574,74.378
128,8MB.txt,52.511,46.371
128,8MB.txt,53.302,51.917
128,8MB.txt,53.806,38.143
128,8MB.txt,46.581,42.726
128,8MB.txt,46.953,35.038
128,8MB.txt,51.242,33.106
128,8MB.txt,45.769,46.181
128,8MB.txt,45.332,34.553
128,8MB.txt,50.848,35.008
128,8MB.txt,98.974,54.67
128,8MB.txt,47.554,37.406
128,8MB.txt,43.403,64.392
128,8MB.txt,46.473,37.475
128,8MB.txt,54.802,35.184
128,8MB.txt,59.786,47.111
128,8MB.txt,74.472,71.406
128,8MB.txt,52.542,39.772
128,8MB.txt,46.77,35.69
128,8MB.txt,51.44,49.31
128,8MB.txt,66.452,36.422
128,8MB.txt,93.817,39.8
128,8MB.txt,55.612,39.75
128,8MB.txt,80.028,64.592
128,8MB.txt,50.715,38.753
128,8MB.txt,48.203,35.648
128,8MB.txt,47.824,34.268
128,8MB.txt,42.838,44.028
128,8MB.txt,61.593,72.051
128,8MB.txt,71.612,38.735
128,8MB.txt,47.648,36.636
128,8MB.txt,43.787,55.634
128,8MB.txt,43.186,37.062
128,8MB.txt,45.79,83.599
128,8MB.txt,49.623,39.164
128,8MB.txt,53.379,59.125
128,8MB.txt,63.315,65.815
128,8MB.txt,64.403,55.634
128,8MB.txt,48.561,36.896
128,8MB.txt,46.366,36.241
128,8MB.txt,46.536,53.687
128,8MB.txt,90.545,91.066
128,8MB.txt,474.367,288.377
128,8MB.txt,486.342,673.96
128,8MB.txt,151.847,92.086
128,8MB.txt,109.957,98.097
128,8MB.txt,162.177,71.386
128,8MB.txt,64.259,47.289
128,8MB.txt,89.209,44.346
128,8MB.txt,65.862,71.552
128,8MB.txt,87.322,73.45
128,8MB.txt,130.48,118.457
128,8MB.txt,124.912,85.968
128,8MB.txt,58.803,51.915
128,8MB.txt,82.605,71.721
128,8MB.txt,128.613,48.405
128,8MB.txt,58.27,72.789
128,8MB.txt,53.188,71.07
128,8MB.txt,49.231,48.841
128,8MB.txt,58.011,50.864
128,8MB.txt,79.309,67.195
128,8MB.txt,69.069,80.293
128,8MB.txt,55.183,49.343
128,8MB.txt,76.598,44.849
128,8MB.txt,56.039,60.377
128,8MB.txt,51.465,41.917
128,8MB.txt,117.538,37.328
128,8MB.txt,47.384,44.355
128,8MB.txt,54.648,57.7
128,8MB.txt,52.072,112.334
128,8MB.txt,51.064,41.006
128,8MB.txt,41.75,32.704
128,8MB.txt,47.239,47.555
128,8MB.txt,57.525,45.131
128,8MB.txt,66.861,41.404
128,8MB.txt,49.418,44.115
128,8MB.txt,70.306,55.171
128,8MB.txt,49.37,44.171
128,8MB.txt,48.528,53.489
128,8MB.txt,65.084,69.756
128,8MB.txt,77.902,34.258
128,8MB.txt,43.103,35.969
128,8MB.txt,50.321,43.995
128,8MB.txt,65.947,39.087
128,8MB.txt,48.058,58.494
128,8MB.txt,106.654,36.693
128,8MB.txt,48.811,41.945
128,8MB.txt,59.508,38.739
128,8MB.txt,56.307,39.811
128,8MB.txt,56.915,62.883
128,8MB.txt,74.836,40.268
128,8MB.txt,88.749,61.043
128,8MB.txt,50.727,38
128,8MB.txt,52.259,57.39
128,8MB.txt,48.537,37.694
128,8MB.txt,46.204,38.166
128,8MB.txt,51.545,40.443
128,8MB.txt,49.194,37.186
128,8MB.txt,58.665,41.777
128,8MB.txt,46.532,53.36
128,8MB.txt,44.791,31.858
128,8MB.txt,44.728,41.661
128,8MB.txt,50.624,41.557
128,8MB.txt,46.08,35.42
128,8MB.txt,44.792,36.493
128,8MB.txt,45.123,93.683
128,8MB.txt,49.089,52.039
128,8MB.txt,74.609,42.927
128,8MB.txt,48.485,59.879
128,8MB.txt,44.564,35.441
128,8MB.txt,47.109,37.038
128,8MB.txt,39.948,34.735
128,8MB.txt,48.271,41.235
128,8MB.txt,48.639,36.518
128,8MB.txt,46.384,37.07
128,8MB.txt,45.575,33.949
128,8MB.txt,45.689,38.277
128,8MB.txt,44.328,36.258
128,8MB.txt,45.044,37.917
128,8MB.txt,46.109,33.845
128,8MB.txt,42.741,33.556
128,8MB.txt,43.088,35.426
128,8MB.txt,43.728,35.577
128,8MB.txt,50.563,39.573
128,8MB.txt,54.267,39.823
128,8MB.txt,72.507,43.193
128,8MB.txt,47.902,39.857
128,8MB.txt,54.455,69.269
128,8MB.txt,46.973,45.343
128,8MB.txt,48.941,45.106
128,8MB.txt,46.678,38.538
128,8MB.txt,51.703,37.786
128,8MB.txt,44.92,34.703
128,8MB.txt,42.091,33.478
128,8MB.txt,52.463,53.66
128,8MB.txt,47.243,37.411
128,8MB.txt,43.555,34.846
128,8MB.txt,44.858,34.661
128,8MB.txt,54.119,50.458
128,8MB.txt,169.865,50.471
128,8MB.txt,50.656,39.623
128,8MB.txt,50.059,42.016
128,8MB.txt,47.593,35.754
128,8MB.txt,44.916,34.705
128,8MB.txt,49.483,40.35
128,8MB.txt,48.68,35.013
128,8MB.txt,58.421,34.751
128,8MB.txt,45.22,51.148
128,8MB.txt,61.154,38.555
128,8MB.txt,40.554,35.052
128,8MB.txt,46.628,37.859
128,8MB.txt,52.248,37.498
128,8MB.txt,47.535,34.251
128,8MB.txt,43.448,34.532
128,8MB.txt,44.081,35.254
128,8MB.txt,63.375,38.178
128,8MB.txt,45.689,40.629
128,8MB.txt,48.233,37.644
128,8MB.txt,43.249,36.973
128,8MB.txt,43.742,35.561
128,8MB.txt,42.785,44.321
128,8MB.txt,41.629,33.348
128,8MB.txt,44.257,34.224
128,8MB.txt,42.679,36.806
128,8MB.txt,43.253,34.593
128,8MB.txt,57.082,34.808
128,8MB.txt,43.018,34.822
128,8MB.txt,39.81,33.039
128,8MB.txt,43.614,33.015
128,8MB.txt,52.281,37.406
128,8MB.txt,52.757,34.796
128,8MB.txt,43.645,35.201
128,8MB.txt,74.343,39.383
128,8MB.txt,44.28,35.152
128,8MB.txt,44.631,41.898
128,8MB.txt,45.633,36.245
128,8MB.txt,46.069,34.56
128,8MB.txt,43.8,38.768
128,8MB.txt,43.21,34.086
128,8MB.txt,42.435,38.176
192,1KB.txt,4.122,4.601
192,1KB.txt,5.094,3.956
192,1KB.txt,4.783,3.881
192,1KB.txt,4.032,5.571
192,1KB.txt,4.337,3.727
192,1KB.txt,5.812,4.447
192,1KB.txt,4.561,3.71
192,1KB.txt,3.785,3.815
192,1KB.txt,4.672,4.736
192,1KB.txt,4.371,3.893
192,1KB.txt,4.322,7.103
192,1KB.txt,9.69,9.438
192,1KB.txt,3.9,4.701
192,1KB.txt,4.494,4.411
192,1KB.txt,67.249,4.51
192,1KB.txt,4.418,4.814
192,1KB.txt,3.834,5.12
192,1KB.txt,3.609,3.718
192,1KB.txt,5.189,4.263
192,1KB.txt,5.795,3.86
192,1KB.txt,3.688,4.616
192,1KB.txt,3.563,4.163
192,1KB.txt,5.678,7.757
192,1KB.txt,6.074,3.828
192,1KB.txt,3.58,4.642
192,1KB.txt,4.701,3.917
192,1KB.txt,9.176,4.256
192,1KB.txt,3.956,16.59
192,1KB.txt,4.389,3.749
192,1KB.txt,3.944,4.005
192,1KB.txt,4.639,5.848
192,1KB.txt,4.433,6.228
192,1KB.txt,5.208,3.694
192,1KB.txt,3.926,4.111
192,1KB.txt,4.173,4.984
192,1KB.txt,5.864,4.985
192,1KB.txt,4.461,4.378
192,1KB.txt,5.755,6.027
192,1KB.txt,5.706,5.396
192,1KB.txt,4.12,3.866
192,1KB.txt,4.209,4.701
192,1KB.txt,5.886,3.771
